text,label,source,collected_at
"Five Across the Eyes starts as five young teenage girls are driving home in time for their curfew, they stop off at a store & accidentally hit another car & decide to just drive off & leave it. Soon after the other car forces them to stop & a crazy woman with a shotgun gets out & shouts at them, makes them take their clothes off & makes them pee on them & then randomly drives off. Shaken & shocked the girls think their ordeal is over but the crazy woman comes back for seconds as she seems intent on killing the terrified girls who are lost & are low on gas...<br /><br />Produced & directed by Greg Swinson & Ryan Theissen with Swinson writing the thing & Theissen responsible for the cinematography & editing I have to say that Five Across the Eyes is easily one of the worst films I have ever seen if not the worst, I mean I'm struggling to think of a film I have seen that's worse. Now let me start off by saying that I am sure a lot of the film-making decision taken here were deliberate to try & provoke atmosphere, tension, realism & suspense but there is not one aspect of Five Across the Eyes that I didn't hate it to be honest it looks like a bad home video that has been put up on YouTube & even then it's still slightly embarrassing & a frankly worthless waste of 90 odd minutes of my time that I could have been doing something more entertaining & fun like pulling my fingernails out with pliers. The reviews on the web seem quite positive but on the IMDb (the amount of 1 Star comments is revealing & they can't all be wrong, right?) & it's message board which I think is much more of an indicator of what the average person thinks it's absolutely trashed by just about everyone & the phrase 'the worst film I have ever seen' is used a few times & to be fair most of these negative comments mention th same things & I have to agree with them. The story is terrible, alright I suspect it's meant to be minimalistic but this minimal? There's never any reason or explanation for the events that happen & it just feels totally random. It goes on for ages, the amount of plot here would struggle to fill a thirty minute made for telly program let along a full length feature. The dialogue is awful with these annoying girls who don't seem to have a brain cell between them taking about random stuff & screaming a lot. Oh god the screaming, there are seemingly endless scenes of these girls screaming or crying or whining which not only irritates & annoys & prevents any sane viewer feeling any sort of sympathy for them it also makes what they are trying to say almost impossible to hear properly. Then there's the real killer, the entire film is set & shot within the confines of a mini van, seriously the camera never leaves this car & as",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"At first glance this documentary/fiction/cartoon is quite entertaining and thought provoking. Of course, when something provokes thought, it can then be scrutinized. The reality is this movie combines metaphysics with innuendo and baseless conclusions. The link that ""What the Bleep..."" would have you see between science and spirituality is, in fact, not rooted in science at all. The Transcendental Meditation study mentioned in the film claims that meditation by a group can reduce crime in a given area, Washington D.C. in this case. In reality the HRA (Homicides, Rapes, and Assaults) crime rate was about 30% higher in 1993 than the average crime rate between 19881992. There was absolutely no decrease in the homicide rate during the study. In fact, each and every claim that links metaphysics to science can and has been debunked.<br /><br />My conclusion from this information is that this movie is either a poor attempt to indoctrinate people or a joke. Either way, I suggest that you do not waste your time.<br /><br />If you are looking for a long winded movie about science that could provoke thoughts, you might consider Mindwalk (1990).",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Soldier Blue is a movie with pretensions: pretensions to be some sort of profound statement on man's inhumanity to man, on the white man's exploitation of and brutality towards indigenous peoples; a biting, unflinching and sardonic commentary on the horrors of Vietnam. Well, sorry, but it fails miserably to be any of those things. What Soldier Blue actually is is pernicious, trite, badly made, dishonest rubbish.<br /><br />Another reviewer here hit the nail on the head in saying that it appears to be a hybrid of two entirely different movies. What it is basically is a lame, clichéd, poorly acted ""odd couple"" romance - Strauss and Bergen overcoming their prejudices about the other's lifestyle and falling in love (ah, bless) - bookended by two sickening massacres which wouldn't have been out of place in a Lucio Fulci splatter flick.<br /><br />There is no excuse for the repulsive, prurient, gore-drenched climax, in which cute little native American children are variously shot, sliced, dismembered and impaled in loving and graphic close-up, and large-breasted native American women are molested, raped and strung up - no excuse, that is, except box office. (The massacre itself, whilst repulsive in its misplaced intention, is very badly staged and shot; a bunch of actors lying around with bright red paint smeared on them, intercut with a few special-effects sequences of beheading/dismemberment - dismemberments, incidentally, which utilised real amputees in their filming. Now that's what I call exploitation.)<br /><br />Forget all the pap you've heard (including the ludicrous commentaries that begin and end the movie) about this being a ""protest"", an indictment of American brutality towards the native peoples. This film doesn't give a stuff about the plight of the Cheyenne; had it done so it would have featured some involving native American characters, would have led us to get to know and to care about the nameless, faceless innocents who get slaughtered at the climax. Instead what we get is the silly white bread romance of Bergen and Strauss (lousy actors both, in this at least), with plenty of blood, guts and severed heads thrown in to attract the curious.<br /><br />Which is a terrible shame, because there is a movie to be made about the Sand Creek massacre, about all of the real life massacres the US (and Britain, and all so-called ""civilised"" nations) have participated in over the centuries (Iraq?). this just isn't that movie.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This is by far one of the most boring and horribly acted accounts of the early days of Adolf Hitler that I have ever watched. Robert Carlyle is a wonderful actor, but to cast him as Hitler is just plain wrong. To cast Liev Schrieber as Hitler's longtime friend and aid, Haefengstal must have emitted cries of despair and anguish from the Simon Wiesenthal Centre. A J-W playing a Nazi supporter, bad bad bad casting. This was not an enjoyable family film with a good historical background. This was Hollywood rubbish at its finest, cashing in on the strength of a strong (but sorely under utilized) supporting cast of actors whom seemed to have all but disappeared from the acting radar in the past 5 years.<br /><br />The fake German accents (vee vill vin zis var) is insulting to German people everywhere. My mother is German and she sat fuming at the sound of the voices which kept switching from American/English/German all in the same sentence. The supporting cast make better cardboard cutouts at the local video store than they do on screen. Jenna Malone as the fated Geli Raubal, was splendid though, she captured the innocence and confusion of this tragic young woman who ultimately ended her own life to escape what her future would have been like in Hitler's shadow.<br /><br />If you would like a tremendously fantastic and historically accurate account of Hitler's early years leading up to and including the war/holocaust, rent ""Inside the Third Reich"" 1983 starring Rutger Hauer as Albert Speer and Derek Jacobi as Hitler. It was good and made more sense then this baloney.<br /><br />As a historical researcher of the Third Reich I can honestly tell you, this had me reaching for my books to confirm its myriad of inaccuracies.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This could be a strong candidate for ""The Worst Flick Ever"". Perhaps without the presence of John Hurt, it could be tolerated as a kid-film. However, the TRAGEDY of this entire endeavor, is that John Hurt, one of the screen's greatest actors, diminishes himself in this....I gave it two points just because Mr. Hurt SHOWED UP...I take AWAY 8 points, because he didn't run from it fast enough. As far as the rest of the cast, they are, simply, terrible. Janine Turner, as pretty as she might be, cannot act to save her soul. And the lead actor is, for all intents and purposes, AWFUL. If you can spare yourself this embarrassment, please do so. It's so bad, it almost HURTS.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Over the years I've seen a bunch of these straight to video Segal movies, and every one holds the same amount of entertainment; unfortanetley, the entertainment level is at a low. Sure, the action sequences were amusing, but that was pretty much it. Seagal was really in his prime when he did movies like; Under Siege, Under Siege 2, and Executive Decision(at least on the action standpoint), but during the past ten years, these types of movies that star Segal really do not meet his past qualifications.<br /><br />On the more positive side, the movie did make good use of time, like some of the action sequences and use of wit. Just when the movie seemed to just drag on, a pretty cool action scene brought it up out of the gutter. I honestly believe that more of Segal's movies would do better if he wasn't the only one that fans recognize in the movie. Supporting actors and actresses are a very important thing, and if his current movies had this known supporting actors and actresses, maybe the movie will get more popular results.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"A few weeks ago the German broadcaster ""SAT1"" advertised this movie as the ""TV-Event of the year"" - sorry, but I've seen better things on TV this year.<br /><br />I didn't thought much of the movie but I soon reminisced about two other horrible movies when I watched the commercial - namely Titanic and Pearl Harbor because the picture looked so familiar: The ""heroine"" (if I can really call her that) in the middle and her two ""loved-ones"" next to her - Pearl Harbor, anyone? In fact the love-story is a poor man's version of the one in Pearl Harbor and that one was already poor!<br /><br />But as I like watching movies and analyzing their patterns I eventually decided to watch that rubbish. The movie begins with a doctor leaving his family for the military strike against Russia near the end of the Third Reich promising his wife that he will return. Now fast forward to Spring 1948: Germany lost the war and the allies & Russia captured the country and they both try to eliminate each other for world power and their ideologies: capitalism versus communism. Well, I guess you already know the story because you have to know it - The movie doesn't really bother with it so much and literally takes a dump on historical facts. The movie tries to depict the US government as angels and completely ignores the contribution of other countries during the airlift especially Great Britain who was responsible for nearly a quarter of the rations despite having their country bombed from a country that they're trying to help.<br /><br />What was also pretty annoying were the historical remarks the people said in the movie like when the heroine's mother tells her daughter that Germany might be parted in two with a response like: ""That's impossible!"" Or when Stalin (where the director thought we just stick similarly looking mustache on the actor and he WILL look like him) says that Russia has to stop ""Coca Cola"" from spreading in Germany. Yeah right, if Stalin has ever said something like this. Or there is this one US pilot who tells his fellow of a bread with meat and everything possible in it - please! Burgers were invented WAY before that time.<br /><br />In the movie you once see a map showing the airlines, funnily enough the map looks like it came straight out of a laser printer - in '48. The US general Lucius Clay who's main idea was to stay in Berlin is portrayed as a guy who is mean and grumpy and all the ideas he historically had like for example the airlift and improving on that idea came from the fictive character Phillip Turner, the love interest of the main actress which leads me to other aspects: Not enough African-American soldiers in the movie, there were like two in the whole film! Also relationships between US soldiers and German civilians was not allowed and by a revealing of such a relationship the US soldier would've been sent home. I don't want to say that there were no relationships at all but in this",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I just watched The Convent for the second time. I had enjoyed it previously and figured it would make for a good drunken Friday night film, some gore, some style, bit of humour and suchlike. I was saddened to find that I could no longer appreciate it much. It seemed like someone had set out to revisit cheeseball epics like Night of the Demons for a modern audience but lost the things that made the original worthwhile. For the record I'm not even a huge fan of Night of the Demons, but there were some things I really dug about it. The Convent does the cheese but the not the goodness so much. Apart from the main girl (likeable performance from Joanna Canton), the goth girl and a sweet cameo from Adrienne Barbeau pretty much all the characters were excruciatingly unlikeable, festering at the absolute lowest levels of moronic, offensive jockhood. The film is then gravely hampered by the complete lack of gratuitous nudity which means that, given the awful dialogue, it is difficult to watch the characters and harder to appreciate the good points of the film. The evil nuns are original in design and get lots of good scenes, though not scary their certainly kinda cool, and the film also fields a fair amount of neat gore. Towards the end, when Adrienne Barbeau is on the scene the film becomes quite entertaining cause all the obnoxious people are dead and its an evil nun bashing frenzy. The stylised direction also occasionally yields good results, although sometimes the camera just moves too fast. All in all, this was a film where for me the shining good points just can't make up for the things I hated. Those more fond of this kind of film may well enjoy it a lot more, but for me it wasn't a good time.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Okay, I've always been a fan of Batman. I loved the animated series, and even Batman Beyond. I even read a batman comic now and then. So as can be imagined--I was a little excited when I heard about this series, and then I was SEVERELY disappointed. This series is nothing. It doesn't even begin to compare with the original series. It's like one long TOY commercial. No depth whatsoever. And what the heck was with the Joker? Who,in my most humble opinion, is the best Batman villain of ALL time and they KILLED him. I wish I could say his design was the worst part. Actually, I wish I could say there was anything about this series that was remotely creative or interesting. In short (because believe me I could say so much more)do NOT waste your time on this show, or your money.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This film came recommended as a good action film, which I don't really think it is. I found the story convoluted and not all that easy to follow. There really isn't that much action until the end of the film and it's pretty dark and hard to see what's really happening. I was sure hoping for something different, but, alas, didn't find it here.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Maybe I'm missing something because I've read more positive things about The Man Who Cheated Himself than I have read bad reviews - and I just don't get it. I like my noirs to have a little style to them with characters that speak, look, and act like Humphrey Bogart in The Big Sleep or Gene Tierney in Laura. None of the characters in this movie have that style or presence or whatever you want to call it. Take the lead actor, Lee J. Cobb. His rumpled, rolled-out-of-bed look is about as far from the dashing, smooth-talking noir archetype as you'll find. Or, take Jane Wyatt as the femme fatale as another example. This is one of the worst cases of miscasting I've seen in a while. She's just not convincing in the role.<br /><br />As for the plot, it's tired and lacks any real surprises or anything new for the genre. I could have predicted the outcome of The Man Who Cheated Himself after about five minutes. And that final cat-and-mouse chase scene is plain old dull. Ten to fifteen minutes of nothing happening really ruined any pacing the movie may have had going for it.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"The opening sequence is supposed to show the Legion arriving in Paris on 13 Nov 1918. The troops pile off the train -- wearing the uniform in which the French Army, including the Legion, marched off to war in 1914! This a sure sign that the war flick you are about to see will be a turkey. (The French Army realized by 1915 that going to war in red trousers and dark blue overcoats was not working. Metropolitan French troops were put into ""horizon blue"" and Colonial troops were put into khaki.) The Claude Van-Damme (sp?) remake at least got the uniforms more or less right. Really is too bad when directors make these sorts of mistakes when they then go to all the effort to get other things right.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This mini-series is actually more entertaining than some others with much bigger budgets and grander aspirations. SOTD falls somewhere between ""Kung-Fu"" and ""H R Pufnstuff"" on the entertainment spectrum. If it weren't so long (nearly 3 hours) I think that kids would like it quite a bit. It's got adventure, action, ""cliffhanger scenes"", and not too much romance or other ""icky"" stuff. When you're young, you're not too critical of flexing rubber swords, campy acting, and scenes that are repeated. (At least two scenes are repeated identically in the movie, just as was done in old-time serials in order to bring the audience up to speed.) Finally, kids are usually more accepting of American English dialogue coming out of the mouths of Asian actors. (Not to mention the fact that several of the leading roles are played by non-Asian actors.) <br /><br />I was going to give this movie three stars, but I felt like the director, producers, and cast deserved some extra credit for at least carrying through on the project. This movie is not art, but, like painting your house, it actually took some time, effort, and discipline to get it made.<br /><br />Overall, not a recommended use for your time, but it might keep the kids entertained while traveling in the mini-van.<br /><br />Oh, yeah...hey, IMDb! ""Dialogue"" is the preferred and traditional spelling. Your spell-checking seems to think that ""dialog"" is the proper spelling. While ""dialog"" is acceptable, both Webster's and the OED consider it an alternative form.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This is not the video nastie, but only because it came out in 1994 when they were presumably tired of the whole thing in Britain. It is 75% a rehash of The Boogeyman, and would have been banned for the same reason - whatever that was.<br /><br />I was initially confused as I thought that Annie (Kelly Galindo) may have been a different Lacey, but she was someone trouble by psychic visions of a boogeyman similar to the one in the first film. Fans will immediately note that they are not the same person.<br /><br />After seeing a murder in a bathroom, and also seeing the address as well, Annie, her psychiatrist and a para psychology student who greatly resembles the guy on the cheap romance novels and butter commercials, head to the house, and, sure enough, it's the same bathroom. 24 hours later a murder happens just as she described. Of course, we have no idea who this boobilicious woman is or why she was murdered.<br /><br />Then the movie shift to a rerunning of The Boogeyman story with some extra footage that we did not see in the original. Notably, the boogeyman is shown unlike the original. Sadly, some of the good scenes were cut, but 90% of it is there. Why rerun this film? Did they find the footage in the trash? What was the purpose? <br /><br />We'll never know and, despite the psychologist telling Annie she is cured, we all know the bogeyman will never die.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I can't stand most reality shows and this one is worst than the one with Paris Hilton, and sure it's his company. But ""you're fired"" or ""you're hired"", for how many seasons now? After watching the show I wouldn't want to work for the guy with his ego and all and I think watching paint dry has more entertainment valve.<br /><br />I'd love to hear just one person get up and say ""Donald I quit and take some of your money and buy a decent hairdo"". I see he's even trying to buy fame in the wrestling WWE. I hope he gets hurt so I don't have to see his pathetic face anymore. It must be sad to want fame so bad and have no talent and make an ass of yourself trying to buy it. I'd give this show a negative mark if I could but it gets a 1 and it doesn't deserve that.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Despite the (English) title, this seems to have little to do with Devils and much more to do with a power hungry ruler who seeks the Philospher's Stone & wants gold made from lead (& virgin's blood). Jacinto Molina plays Gilles de Lancre and seems to have little issue with having people put to death when he thinks they threaten his position or when he needs virgins for their blood. He's basically egged on by his lady love and an alchemist that he's employed and it's more greed and insanity that seems to be his problem than demonic possession (unfortunately). There are parts that are at least somewhat exciting like jousting and grown men trying to knock each other down with big sticks, and the film at least has a good look to it, but otherwise there's little about this to recommend. Little in the way of gore and nothing to be afraid of at all, and most unusual, for a Molina/Naschy film, not really any unintentional humor. Therefore, 4 out of 10.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I can't say that Wargames: The Dead Code is the worst movie I've ever seen, as it had one or two decent moments, but I can easily say it's the most transparent movie I've ever seen. Not once did a plot device present itself without me guessing it 10+ minutes in advance. There was no subtlety to anything the movie did, no intelligence evident at all behind the scenes. Every spoken or typed line's intent was so glaringly obvious it was impossible to ""get into"" the movie.<br /><br />I found myself laughing at the horribly thought out plot line, and the bumbled attempts to reclaim the audience, far more often than I found myself enjoying the movie.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"When it comes to horror movies, I am more than willing to suspend disbelief, ignore sub-par production values, and overlook plot holes in the interest of a good scare. This movies simply has no good scares to offer. It can't even be enjoyed as camp. Bad dialogue, bad acting, bad direction, the kills were predictable and poorly staged, the music was annoying, the camera work was wretched, even the costumes were bad. I felt really bad for the actors, who were obviously trying, but who had to deal with terrible, contrived dialogue and an obvious lack of direction. I doubt they got any rehearsal, either. It's embarrassing to watch, and so boring than making it through to the contrived ""surprise"" ending requires tremendous endurance. It's quite easily one of the worst movies I've ever seen.<br /><br />I don't normally write reviews, but this one was so bad that I felt compelled to warn others. This movie is a complete waste of time. If you must watch this movie, don't miss the ""Making of""-featurette. The writer/director seems to be under the impression that making the killer a woman was kind of bold, daring move. (Seen it.) He and the cast spend half an hour deconstructing this film as if it's a new-age ""Citizen Kane."" It's like listening to a group of third-graders take you behind the scenes of their Christmas pageant. They truly think they've created something of substance. It's sad, really The only reason I gave this movie a ""2"" is because I think ""1"" should be reserved for true atrocities, like ""Manos: Hands of Fate"" and ""Space Mutiny."" So ""American Nightmare"" isn't the WORST movie I've ever seen, but I'd have to say that it's somewhere in the bottom fifty.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"In short, this movie is completely worthless.<br /><br />The idea is to make movie from the point of view of what someone from the early 1900s might think of the future. An interesting idea, but the lack of compelling story or characters prevents us from ever suspending our disbelief, so the idea just flops.<br /><br />Apparently the whole movie was done with actors in front of green screens and we are supposed to be impressed. But as a graphics person, the over softening was an obvious crutch for hiding the difficult sharp edge problem with green screening. The color is majorly washed out to no relevant effect except reduce the visual quality. And I don't understand why anyone would consider anything rendered in this movie to be in any way ground breaking. If anything, the ridiculous retrograde graphics have lowered the bar for really bad graphics -- they don't measure up even to the ancient Jurassic Park graphics. The models for the robots were so simple, plain and very uncompelling. There were a bunch of weirdo prehistoric-like animals on that island, but they are not explained in any way.<br /><br />The story is horrible beyond belief. In fact I can't believe I didn't just walk out of this movie. The relationship between Polly and Joe is unmotivated, and throughout the movie is based on distrust and deception. Why is the Morris Paley character even there? We are not in any way convinced that Joe is heroic -- I mean he flies a plane, and saved one person (Polly) for personal reasons. Yeah there's a great hero for you. Dex has very little screen time, so why are we supposed to care about Joe wanting to save him? Who were the Nepalease that locked Joe and Polly in the mine vault, and why would they do it (remembering that the entire Totenkopf operation was robotic)?<br /><br />Plot holes: (1) Why did Bai Ling's character (a major fall from her excellent character in ""The Crow"") halt the robots who had captured Joe? They were looking for the vials, and had not found them. (2) Why in the hell would Dex be captured but not killed (he doesn't have or know about the vials, and the bad guys didn't know that Polly had the vials and was connected to Joe and therefore to Dex)? (3) Polly indicates that ""they"" don't know anything about Totenkopf, yet she has some secret source about him that contains what appears to be a fairly complete FBI-style file on him. (4) The blank spot on the map as described by the Nepalese -- if they know all about this mysterious area, then why the hell is their map blank in that spot? (5) At one point, Polly and Joe have to give up their clothes (they are burned) -- Joe is given new clothes that were identical to his old clothes, yet Polly is forced to wear some very odd looking bulky dress, then in the same line of continuity suddenly Polly has her original clothes back.<br /><br />*sigh*. How far off am I supposed to switch my brain to watch",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"A 1957 (yes, that's the correct date) J. Arthur Rank production with James Robertson Justice, Margaret Rutherford, Wilfred Hyde White; it has to be a smash comedy, right? Oh, it's just awful. It's a one gag film: watching people be shocked at the sight of a little alligator. Music is thrown in, most inappropriately and forgettably. Jeannie Carson is a lively dancer and competent singer. But what was she doing in this film? Diana Dors is here too, providing oh-so-daring shots for use in the previews. Her acting level is not bad, but she's in the film to provide someone to leer at. Well, one must do something beside groan during this film. The movie is being sold on VHS now by people on e-Bay. Spare yourself the expense and the waste of time. A comedy without a laugh. A musical without a memorable song or dance.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"The only good thing about ""People I Know"" is that it serves as a perfect example of movies that Al Pacino should avoid performing in. The first big turn-off I had was the way in which Pacino tried to portray a Georgia accent; at times it was weak and unattractive while in other segments it seemed too overdone. Dialogue and character interaction was terrible along with a weak plot. The supporting cast did an extremely perfunctory job in keeping the movie interesting, and within an hour I still saw no signs of a sturdy plot. The story overall is a real bore, and I had to slap myself in the face a few times to keep myself awake.<br /><br />This movie will surely bore you as well...avoid at all costs.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This movie should not be watched as it was meant to be a flop. Ram Gopal Verma first wanted to make this a remake of classic bollywood movie ""Sholay"", but after having problems with the original makers decided to go ahead with the project and... i guess leave all the good parts of the movie (acting, script, songs, music, comedy, action etc) out and shoot the movie just because he already happen to hire the crew. Waste of money, waste of time. After making movies like Rangeela, Satya, and Company he pulled a Coppola (Godfather) on us; What were you thinking RGV? Anyways, the story is, though hard to follow, is almost like the Old sholay. Ajay Devgan playing Heero (Beeru, sholay) and Ajay, new kid on the block playing Ajay (Jay,sholay). Both ""bad yet funny"" friends help a cop capture a bad guy first. Later in the movie, now Retired cop hires them as personal security and safeguarding from the hands of a very most wanted Bubban played by Amitabh Bachan. In case you haven't been watching Bollywood movies, the Good guys win in the end. There I just saved you 3 precious hours of your life!",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Back in the 1970s, WPIX ran ""The Adventures of Superman"" every weekday afternoon for quite a few years. Every once in a while, we'd get a treat when they would preempt neighboring shows to air ""Superman and the Mole Men."" I always looked forward to those days. Watching it recently, I was surprised at just how bad it really was.<br /><br />It wasn't bad because of the special effects, or lack thereof. True, George Reeves' Superman costume was pretty bad, the edges of the foam padding used to make him look more imposing being plainly visible. And true, the Mole Men's costumes were even worse. What was supposed to be a furry covering wouldn't have fooled a ten year-old, since the zippers, sleeve hems and badly pilling fabric badly tailored into baggy costumes were all painfully obvious. But these were forgivable shortcomings.<br /><br />No, what made it bad were the contrived plot devices. Time and again, Superman failed to do anything to keep the situation from deteriorating. A lynch mob is searching for the creatures? Rather than round up the hysterical crowd or search for the creatures himself, he stands around explaining the dangers of the situation to Lois and the PR man. The creatures are cornered? Again, he stands around watching and talking but doesn't save them until they're shot. Luke Benson, the town's rabble-rouser, shoots at him? Attempted murder to any reasonable person, but Superman releases the man over and over to cause more problems. Superman had quite a few opportunities to nip the problem in the bud, but never once took advantage of them.<br /><br />That said, both George Reeves and Phyllis Coates played their characters well, seemingly instantly comfortable in the roles. If only they had been given a better script to work with.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"A chemical spill is turning people into zombies. It's up to two doctor's to survive the epidemic. It's an Andreas Schnaas film so you know what the par for the course will be. Bad acting, horribly awful special effects, and no budget to speak of. The dubbing is ridiculous with a capital R and the saddest thing is that I feel compelled to write one word about this piece of excrement, much less the ten lines mandatory because of the guidelines placed on me by IMDb. My original review of merely one word: Crap wouldn't fly so I have to revise it and go more in to how bad it is. But I don't know if I can, so.. wait I think I may have enough words, or lines rather to make this review pass. Which is cool, I guess. So in summation: This movie sucks balls, don't watch it.<br /><br />My Grade: F",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This movie is a re-write of the 1978 Warren Beatty movie, ""Heaven Can Wait"", but it is written for the stand-up comedic style of Mr Rock. The premise remains the same: Lance Barton, (Rock) is taken before his life time is up and works a deal with God's representative, Mr King, to come back to earth as someone else. As in Beatty's movie; he chooses the murdered Charles Wellington, a rich white man, all because he fancies Sontee Jenkins (Regina King) who happens to turn up at Wellington's house during the murder. The role of Mrs Wellington and her lover suffers in this remake and the idea to turn an aged white multi-millionaire into a stand up black comedian who tries to woo Sontee simply does not work. Also the intercuts used to show Rock as Wellington and then as the real 'white' Wellington, fail miserably. Improvements could have been made to the original Beatty plot - which in itself did not masterfully portray the life-after-death idea - but they certainly were not to be found in ""Down To Earth"".",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I love the book, ""Jane Eyre"" and have seen many versions of it. All have their strong points and their faults. However, this was one of the worst I have seen. I didn't care about Jane or Mr. Rochester. Charlotte Gainsbourg (Jane) was almost tolerable and certainly looked the plain part, but she had no emotion in any of her lines. I couldn't imagine what Mr. Rochester saw in her. <br /><br />That brings us to Mr. Rochester. William Hurt had even less emotion than Jane, if that were possible. How two such insipid people could fall in love is a mystery, but it certainly didn't hold my attention. Perhaps the director (Zeffrelli) fell asleep during the production.<br /><br />The Timothy Dalton (too handsome for Mr. Rochester!) version is far more faithful to the book, but Ciaran Hinds plays the perfect Mr. Rochester in the 1997 A/E version (which is NOT all that true to the book).<br /><br />Trying to find something positive about this movie: Geraldine Chaplain was perfect in her role.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"What a terrible movie. Rotten tomatoes had a good rating for this too. don't be fooled by the positive comments; It wasn't scary. It wasn't funny. It wasn't clever. It won't even hold your attention. I just wasted 2 hours of my life viewing this crap-fest. the computer generated monster was interesting to see the first couple times. after about 15 minutes it no longer entertained. the dialogue was terrible, must be a translation thing. another negative that stood out was the idiot Americans. 3 were portrayed and they were all lacking character, intelligence and judgment. Now I will write a couple of lines to pad this since we have to have 10. The employees at the video store should have slapped me for bringing this title to the counter.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Having been pleasantly surprised by Sandra Bullock's performance in Miss Congeniality, I decided to give Murder By Numbers a shot. While decent in plucky, self-effacing roles, Ms. Bullock's performance in ""serious"" roles (see Hope Floats, Speed 2, 28 Days) leave much to be desired. Her character is at the same time omniscient, confused, and sexually maladjusted (the sub-plot of Sandra's past comes across as needless filler that does little to develop her already shallow character). The two teenage boys gave decent performances, although their forensics expertise and catch-me-if-can attitude is belied by stupid errors that scream ""We did it!"" Chris Penn as the all-too-obvious suspect is wasted here, as is Ben Chaplin's token partner/love interest character.<br /><br />***Spoilers Ahead*** Mediocre acting aside, the biggest flaws can be traced to a TV-of-the-week plot that never has you totally buying into the murder motives in the first place, and as mentioned, the stupid errors (vomiting up a rare food on the murder scene, an all too convenient and framing of the school janitor, the two boys hanging out together in public, a convenient love interest to cause friction, etc. etc) cause the view to go from being intrigues to being bored and disappointed by the murderers. The ending was strictly ""By the Numbers"" and was probably the most disappointing aspect of the movie. Using the now-cliched tactic of almost showing the climactic scene at the beginning of the film, and then filling the audience in how we arrived at that moment, the final scenes surprise no one and lacked any of the so-called intelligence the film purported to arrive at it's conclusion. A somewhat promising concept, but poorly executed and weak in nearly every way. * out of ****.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
