text,label,source,collected_at
"Kate Beckinsale steals the show! Bravo! Too bad Knightly ins't as good looking as Jeremy Northam. Mark Strong did a fabulous job. Bernard Hepton was perfect as Emmas father. I love the end scene (which is an addition to the novel-but well written) when the harvest is in and Knightly dines with his workers and high society friends. Emma must show that she accepts this now. She is a changed woman. That is too much too quick, but OK. I'll buy into it. Samantha Bond plays Emma's ex-governess and confidant. She is wonderful. just as I would have imagined her. I believe that when the UK does a Jane Austen its the best. American versions of English literature are done for money and not for quality. See this one!",positive,imdb_huggingface,2026-03-26T22:36:41.908710
Scarlett Epstein Hates It Here,positive,books_toscrape,2026-03-26T22:36:41.927378
"MINOR SPOILER<br /><br />Underrated little Stephen King shocker. It's not perfect, by any stretch of the imagination--even if the limp performances of Dale Midkiff and Denise Crosby were better, there'd still be the mismanaged mystical story elements to contend with. The old Micmac burial ground, Rachel's terminally ill sister, and the Jacob-Marley-an Victor Pascow never really come together into anything coherent, and the film in places feels confused and overstuffed. But few horror movies really are perfect, and what this one may lack in other areas it makes up for in its willingness to shock. `Pet Sematary' may actually be one of the cruelest horror films in recent memory, with its murderous zombie baby and its insanely insensitive portrayal of Zelda. It's politically incorrect, it's tasteless, it's gratuitous--and yet it makes us squirm with revulsion in a way `safer' horror movies never can. Add to that one of Fred Gwynne's best performances and Mary Lambert's witty direction, and you have an intensely satisfying scary movie--even with the hokey ending. Highly recommended for genre fans. 7.5 out of 10.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"This particular Joe McDoakes short subject was obviously inspired by the all star Warner Brothers spectacular Thank Your Lucky Stars, one of those all star wartime morale boosters of the period. In that one Eddie Cantor played both himself and a would be comedian who'd like to break into films except for his resemblance to Cantor.<br /><br />George O'Hanlon who starred in the McDoakes shorts is both himself and McDoakes who's just trying to get a break in film. Like Thank Your Lucky Stars a few Warner Brothers contract players with a free moment strolled through this film.<br /><br />O'Hanlon's been sent by central casting for a small one line role in a World War I film, but lookalike McDoakes gets the message. The poor guy is so nervous about his big moment, he starts thinking of ways to deliver his one line. Maybe sounding like a real movie star would help.<br /><br />86 takes later to the exasperation of director Ralph Sanford and the patient Clyde Cook who plays a British cockney soldier they do find a niche in the film business for poor McDoakes. It's worth seeing this very funny short subject which was nominated for an Oscar to find out what happens to O'Hanlon/McDoakes.<br /><br />Both of them.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
Buying In: The Secret Dialogue Between What We Buy and Who We Are,positive,books_toscrape,2026-03-26T22:36:41.927378
Pollyanna,positive,openlibrary_api,2026-03-26T22:38:28.794132
"This is my favorite movie EVER. I have watched it at least 10 times and I cry every time. My family begs me not to watch it so I wont have a crying fit. I think I love that it is a true story written by Antwone himself just as much as I love the movie. The acting is top notch, and the actors were perfect for their role. Denzel Washington is one of my favorite actors. But this is my favorite movie he has done so far. I took care of a little boy who was also born in jail. He was the most precious little boy I had ever met. He has now been adopted by a wonderful family who fought for him for almost two years. I saw this movie while the fight was still going on and his future was unsure and I am so happy he is safe and loved. And I am so happy Antwone's happy and found his family.<br /><br />I would love to know more about him and how it has been since meeting his family. I just cant say enough good things about it!!",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"A Matter of Life and Death, what can you really say that would properly do justice to the genius and beauty of this film. Powell and Pressburger's visual imagination knows no bounds, every frame is filled with fantastically bold compositions. The switches between the bold colours of ""the real world"" to the stark black and white of heaven is ingenious, showing us visually just how much more vibrant life is. The final court scene is also fantastic, as the judge and jury descend the stairway to heaven to hold court over Peter (David Niven)'s operation. <br /><br />All of the performances are spot on (Roger Livesey being a standout), and the romantic energy of the film is beautiful, never has there been a more romantic film than this (if there has I haven't seen it). A Matter of Life and Death is all about the power of love and just how important life is. And Jack Cardiff's cinematography is reason enough to watch the film alone, the way he lights Kim Hunter's face makes her all the more beautiful, what a genius, he can make a simple things such as a game of table tennis look exciting. And the sound design is also impeccable; the way the sound mutes at vital points was a decision way ahead of its time<br /><br />This is a true classic that can restore anyone's faith in cinema, under appreciated on its initial release and by today's audiences, but one of my all time favourites, which is why I give this film a 10/10, in a word - Beautiful.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"May 1938. Hitler in Italy. Preparations for historical appointment with Mussolini.Emotions , tensions and forms of self-affirmation. a empty town, a housewife and a journalist. The meeting of two different worlds. Refuge for a mother with a sad life. Short filling for a classical victim. A story about solitude and silence. About the form of of life's nooks and desire like fight's form. The great character- a book gifted in a spring's afternoon. This movie is a poem, remarkable for the art to describe the shades of common loneliness. A pleading for a ineffable relation with reality. And with your interior world. The pictures of Il Duce, the clumsiness of Antonietta, the patience and the frailty tension of Gabriele, the art of director to give the sense of script grace two great actors makes this film sublime, foretaste of subtle delicacy, a wonderful film about hypocrisy and arbitrary verdict, about essence of life and repulsiveness of any tyranny. Loren and Mastroianni are the masters of a magnificent intelligent acting. A clear masterpiece.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"I have zero interest rap and in ghetto culture, i'm white and like classic rock, however, that did not stop me from appreciating this fantastic comedy. Its pretty much a sequel of This Is Spinal Tap in the sense that it is the same movie, just about rap instead or rock. Yet it's hilarious. There are many funny jokes but not without a few jokes that just fall flat. The characters are all very funny and believable. I watched just because it made me laugh at 3 a.m., and any movie that can do that warrants at least a test screening. One of the reasons why this movies was so funny was that it makes fun of rap from a different. Rap today is concerned with the wrong things and get by with studio noise and little talent. This movie comes from a time where rappers deserved more credit. Overall, it's a funny movie with many jokes about racism, sex and music culture among the more obvious themes of humor. This is highly recommend for any fan of This is Spinal Tap. They are essentially the same movie, just about different worlds, and yes, the same jokes work in both movies.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"This recreation of the infamous 1959 murders in Kansas, based on the Capote book, is starkly filmed by Brooks and cinematographer Hall in black and white, giving it a documentary feel. There are good performances from Blake and Wilson as the killers and Forsythe as a cop who pursues them. The scenes leading up to the murders, filmed at the actual house where the crime occurred, with a soundtrack of whistling winds, are quite intense and chilling. Brooks directs with a lot of verve and uses several interesting transitions between scenes. The only complaint is that it is a bit overlong, with the denouement dragged out and somewhat preachy.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",positive,books_toscrape,2026-03-26T22:36:41.927378
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",positive,books_toscrape,2026-03-26T22:36:41.927378
Bleak House,positive,openlibrary_api,2026-03-26T22:38:28.794132
"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",positive,books_toscrape,2026-03-26T22:36:41.927378
"This has to be one of my favourite movies of all time. The dialogue, with the constant use of puns is very tight, the cast are superb, and the plot is highly original.<br /><br />Don't take my word for it - watch this movie and enjoy it for yourself.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"Enormous fun for both adults and children, this film works on numerous levels: there is everything from car crashes and cake in the face to some very good (yet subtle) jokes for adults.<br /><br />Glenn Close is at her sublimely evil best as Cruella (`call me Ella') De Ville.<br /><br />After three years in Dr. Pavlov's Behaviour Modification Clinic she is cured of her desire for fur  even the puppy-skin fur she had so intensely desired. She even has all of her fur coats placed in the dungeon of the extraordinary castle she inhabits.<br /><br />But it wouldn't be a Dalmatian' movie without the subterfuge and machinations of Cruella and you know that something will change her behaviour modification. And now she needs one extra puppy (hence 102 Dalmatians) to complete her nefarious scheme this time round.<br /><br />Ioan Gruffudd is instantly appealing as the hero of the film that runs the `Second Chance' dog shelter. Though he was in `Titanic' and in last year's television version (as Pip) of `Great Expectations' I didn't recognize him; well, he was Fifth Officer Lowe' in `Titanic' and I didn't see `Great Expectations' so I am not terribly surprised.<br /><br />Gerard Depardieu does a delightful turn as the furrier-pawn of Cruella. He prances and postures in the most outlandish and outrageous of fur clothing you have ever seen  and does it well. His 'Wicked Witch of the West' homage is hilarious.<br /><br />Tim McInnerny is superb is Cruella's not-so-evil henchman  he was also Alonzo,' Cruella's butler, in `101 Dalmatians' and you may also recognize him from all of the `Black Adder' Brit-Coms. He plays his usual bumbling, good-hearted, somewhat dim-witted character to great effect.<br /><br />Oscars for costuming are generally given for the entirety of the costuming in a film. This is unfortunate as the clothing worn by Glenn Close is amazing  it is incredibly detailed (note her handcuffs when she is being released from the Behaviour Modification Clinic) and worthy of such an over-the-top character. Her clothing alone deserves at least an Oscar nomination.<br /><br />Animation holds a special place in my heart  but comparing this film to the original animated film is like comparing apples to orangutans: it can't be done. Suffice it to say that `102 Dalmatians' is even better than the film version of `101 Dalmatians' that came out in 1996. There is a lot to like here: from the sight gags, the dialogue, and the costumes to the casting - it is a good film for the whole family.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"I caught this film late on a sat night/ Sunday morning with my brother. We had been drinking. This is one of the best films for ripping apart I have ever seen. From the 'luxury' ocean liner actually being a 'roll on, roll off' ferry, complete with cast iron everything to the doors with adhesive stickers saying staff, then seeing the same door being used for something else in another scene - this film rocks!! The continuity is so poor you cant help but notice it, it slaps you in the face with the holes. In the final scene he jumps off a life boat with the ferry in the distance. Cut to his son and new girlfriend (The ships PR director who knows kung-fu and used to be in the police but was dismissed for doing things her way - true)on the ferry going very fast away from the explosion. ......Then the dad is there hugging them. HoW???? Who cares, its magic. There is not one redeeming feature to this film. The casino is the size of a large bedroom with one casino table. when being chased by the villains there is only One place to hide, you've guessed it. Enter the villains who, instead of checking under the One table, proceed to shoot up four fruit machines and a little corner bar (a corner bar in the casino - fantastic). They walk straight past the only hiding place thus allowing our Casper to get around them and 'take them out'.<br /><br />Get some mates over, get a few drinks in, put this film on and howl.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"In a time when Hollywood is making money by showing our weaknesses, despair, crime, drugs, and war, along comes this film which reminds us the concept of the ""Indomitable Spirit"". If you are feeling beaten down, this movie will free your mind and set you soaring. We all know how tough life can be, sometime we need to be reminded that persistence and courage will get us through. That's what this film did for me and I hope it will for you.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
Eight Hundred Grapes,positive,books_toscrape,2026-03-26T22:36:41.927378
The Star-Touched Queen,positive,books_toscrape,2026-03-26T22:36:41.927378
"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",positive,books_toscrape,2026-03-26T22:36:41.927378
"This movie is a little ray of sunshine in a dark season. It celebrates a quality best described as plain old friendliness. Morgan Freeman plays a character very like Freeman himself--a successful actor pushing 70. He has traveled to a small, rather grimy grocery store intending to research a part he might play, as a manager of such a place. He soon beguiles the staff and the customers, especially the lovely, if cranky, young woman (Paz Vega) who presides over the ""10 items or less"" checkout lane.<br /><br />10 Items Or Less doesn't have a big statement to make and doesn't pretend that it does. It follows Freeman and Vega as they become friendly, and as the older man offers his counsel, in exchange for a ride home--the movie-company gofer who is supposed to pick him up never shows and Freeman has forgotten his own phone number so he can't call for help. I had a little case of the blues on a gray Sunday afternoon in New York City and this flick cured what ailed me.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"First, this is a review of the two disc set that came together with the ""Wonderland"" DVD rental.<br /><br />The two movies included with the rental, ""Wonderland"" and the Johnny Wadd documentary, totally obliterate the myth created by ""Boogie Nights"". That myth being that the characters involved in the adult movie trade were considerably more than slimy lowlifes that would do anything for money, basically denying that they were anything other than detestable self-centered whores. This is amazingly similar to what the book ""Wiseguy"" and the movie ""Goodfellas"" did to ""The Godfather"" fable and most of the rest of the gangster romanticism lore.<br /><br />Now, what irritated me most while watching these movies, and will probably irk anyone who saw and liked ""Boogie Nights"", is how foolish and gullible supposedly educated and sophisticated people can be. ""Dirk Diggler"" in ""Boogie Nights"" is without a doubt John Holmes, who unlike ""Dirk Diggler"", had no redeeming quality. Holmes was a criminal sociopath who abused anyone close to him, was totally consumed by his quest for self-gratification, and was without a doubt a key participant in the brutal murders on Wonderland Avenue in Los Angeles in 1981. The movie lays bare the big lie that ""Boogie Nights"" was, and reinforces the Linda Lovelace description of the cruel and pathetic business that is known as the adult film entertainment industry. This should be required viewing, both features on the ""Wonderland"" DVD, for anyone who had any positive opinions on the story in the movie ""Boogie Nights"".",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"My observations: Postwar hilarity. Tom Drake and Grandpa from ""Meet Me in St. Louis"" two years later (the year I was born). Donna Reed charming and pretty. Margaret Hamilton good as always; smaller part than in ""Wizard of Oz"". Spring Byington way prettier, also with the prerequisite perky small nose lacked by Hamilton. Tent scene at end with former boy next door was hilarious. As a two year veteran of Army tents, he looked pretty youthful and inexperienced when I looked into his eyes.<br /><br />I used to work in a department store, and it was just as elegant as this one. Sadly, it has disappeared and faded into obscurity. We were famous for those great show windows that were used to lure passersby into the store, to get them to buy all of that wonderful merchandise.<br /><br />10/10",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"Anyone who finds this film boring is a hopeless bonehead who should stick to car chase movies and romantic comedies. This film is riveting and doesn't have a boring moment. Why? Because it is comprised largely of intelligent dialogue between real people in a moment of crisis and details their efforts to survive that crisis. I repeat--intelligent dialogue! That is what characterizes nearly all of Rohmer's films, and that is why a lot of people don't like them. They prefer action. Fine, let them spend the rest of their lives watching action films, while those of us with taste and discrimination will continue to seek out films like this.<br /><br />Rohmer has always been accused of being ""talky."" Well, he is, but to me that's a compliment, not a criticism. Shakespeare was talky, too. Is there a talkier play than ""Hamlet?"" Whenever the subject, or theme, of a work of art consists of ideas and conflicts over values, there must of necessity be a discussion of these ideas and values, an that is largely what this film is all about. Aristocracy and noble birth vs. egalitarianism; loyalty to old friends that is put to the ultimate test when that friend takes what we believe to be a wrong path; the value of human life and the responsibility to help save that life, even if the person possessing that life is not so nice, or even despicable. (Anyone ever hear of Dostoyevsky, or ""Crime and Punishment?"") These are what this film is all about.<br /><br />The two leads in this film are impeccable, as if they were born to play these roles. Lucy Russell, who is English and speaks French as her second language, is especially brilliant. Do yourself a favor and see this riveting film. It may be the last film by this screen Master.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
Dirty (Dive Bar #1),positive,books_toscrape,2026-03-26T22:36:41.927378
"Critically, people say that Antz is better. Antz is a good film, but I enjoyed Bug's Life a bit more. I can't remember a Pixar animation, other than the two Toy Story films, that I was laughing so hard. The animation is clean, the story is original and doesn't preach. The voice overs are what make this movie. Dave Foley is an earnest ant that gets himself into trouble a lot. Hopper is a superb characterisation by the always wonderful Kevin Spacey, as is Haydn Panettiere as Dot . There is also sterling support from Dennis Leary, David Hyde Pierce and Madeline Kahn, and I could go on and on. The script is fantastic, so funny and sometimes even touching. It lacks the social messages of Antz, but what we have is rock-solid entertainment. 9/10. Bethany Cox",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"Comedies often have the unfortunate reputation of having little real depth. Arms and the Man, proves that notion to be false. Shaw's play is full of comedic drama, combining an entertaining plot with true philosophical depth.<br /><br />On one level, Arms and the Man is a successful, and somewhat unique, romantic comedy. The young, melodramatic, and superficial Raina comes from a military family deeply involved in a war; her fiancé and her father are both military officers. She is shocked, one night by the arrival of an enemy soldier. She rescues him, knowing that she'll have to keep the incident a secret from her family forever, and the soldier eventually leaves. Of course, once the war is over, that soldier comes back, forcing each of the primary characters to reevaluate their values and their relationships.<br /><br />It is quite interesting how Shaw layers meaning within the rather standard comedic plot. Shaw manages to comment on class constructs, on the absurdity of war, and even on the nature of love. And, of course, he does this with the Shavian wit and within a satisfying plot. There is so much here to think about that I think a lot can be missed in a single viewing. Arms and the Man is excellent comedic theater and is definitely one of Shaw's best works.<br /><br />""Arms and the Man"" is both an amusing and thought-provoking movie that retains its relevance even today, more than a century after it was first conceived. Shaw mocks at the popular theories on war and love and combines a military satire with a taunt on love and family structure. The play has flashing wit, buoyant humor and bitter sarcasms. A good example of Shaw's dialog is the statement by Captain Bluntschli to Serguis: ""I'm a professional soldier: I fight when I have to, and am very glad to get out of it when I haven't to. You're only an amateur; you think fighting is an amusement"". Indeed as a Swiss hotel-keeper's son, Bluntschli had no reason to be involved in war and it is in this absurdity that Shaw questions patriotic sentiments. Shaw explores the whole concept of war and the military from both sides of the struggle and in the end shows that the feelings in both camps are not that different.<br /><br />The dialog and sarcasm used towards the common notions of life are entangled with a gentle assurance of the movement of the story towards a fairytale ending. The end where all characters are rendered happy and lovers change and love shifts is what underlines the essence of this drama as a comedy. This is a movie that sustains its image of possessing a universal appeal and is still appropriate today when the concepts of war and patriotism and love and marriage have changed dramatically. Shaw's ""Arms and the Man"" should maintain its relevance as long as there is love and war.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"I remember watching American Gothic when it first aired, it came into my mind recently, all I could remember was the same guy appeared in Midnight Caller, which is Gary Cole, I don't watch much TV, but I watched American Gothic, I purchased the Complete Series on DVD this week,& it's still as good as ever, This is one of the best TV series ever, the reason I don't watch much TV is because it's just rubbish that's on, except for Derren Brown, it's all Reality TV or Soaps, such as Grease, Big Brother etc, i'm fed up with it, I got the Complete Series of American Gothic for £16.97 form the Asda website, that's the cheapest I can find it.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"Robert Wuhl is teaching a class of film students at New York University in Manhattan, New York.<br /><br />He covers fallacies of history and truths that are no longer generally known. I would like to see much more of this show. It is very entertaining. Mr. Wuhl uses examples and ""show and tell"" to get his points across. He explained that the person who actually rode the Midnight Ride of Paul Revere was not Paul Revere! Henry Wadsworth Longfellow used Revere's name because it sounded better.<br /><br />I've watched Robert Wuhl for many years, from the time he was doing stand-up comedy and all the way through ""Arli$$"" on HBO. He's a good actor and a good stand-up comedian, but he's an excellent teacher! I highly recommend that you watch an episode of this show. It is well worth your time.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"I just can't understand the negative comments about this film. Yes it is a typical boy-meets-girl romance but it is done with such flair and polish that the time just flies by. Henstridge (talk about winning the gene-pool lottery!) is as magnetic and alluring as ever (who says the golden age of cinema is dead?) and Vartan holds his own.<br /><br />There is simmering chemistry between the two leads; the film is most alive when they share a scene - lots! It is done so well that you find yourself willing them to get together...<br /><br />Ignore the negative comments - if you are feeling a bit blue, watch this flick, you will feel so much better. If you are already happy, then you will be euphoric.<br /><br />(PS: I am 33, Male, from the UK and a hopeless romantic still searching for his Princess...)",positive,imdb_huggingface,2026-03-26T22:36:41.908710
The Past Never Ends,positive,books_toscrape,2026-03-26T22:36:41.927378
Siddhartha,positive,openlibrary_api,2026-03-26T22:38:28.794132
"Never realized that Charles Boyer, (Luis Denard) appeared with Lauren Bacall,(Rose Cullen) in a film together and enjoyed their great acting together. Even Peter Lorre, (Contreras) had a role in this film and had a bad misfortune in his bathroom that caused him to faint. This story deals with a Republican Courier, Luis Denard who visits England during the Spanish Civil War and tries to disrupt a coal mining contract that will cause great harm to other nations. Lauren Bacall, (Rose Cullen) comes to the aid of Luis Denard by picking him up and at the same time falling in love with him and then proceeds to help him escape from an angry crowd of English Mine Workers who threaten his life. The real bad guy in this film is Victor Francen, (Licata) ""Beast with Five Fingers"" who gives an outstanding performance. Great Classic 1945 film without Humphrey Bogart.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
Dubliners,positive,openlibrary_api,2026-03-26T22:38:28.794132
"This is the kind of film that, if it were made today, it would probably star Sandra Bullock and Hugh Grant; actually, now that I think about it, this one is quite liable to be remade one day. It's pleasant, but with no depth whatsoever. It suffers from the almost fatal miscasting of James Stewart in a role he is about 20 years too old for, and as a result there is no chemistry between him and the beautiful Kim Novak. Ernie Kovacs, in the small supporting role of an aspiring writer, is the only actor in the film whose performance approaches what you might call ""wit"". (**1/2)",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"I, like many die-hard Trekkers (or Trekkies, i don't care!) suffered through seven seasons of ""Star Trek Voyager"", dreaming of a better show when it was over, lamenting the end of ""Deep Space Nine"" in 1999. prayers, answered. ""Enterprise"" is fantastic. Fresh perspective, radically different characters, stunning new visuals, a pop-song for the intro. (I was shocked!) I can't think of anything I didn't like. sign me up for 10 seasons of this show. ""Star Trek"" is back - ""Voyager,"" nobody misses you! Keep on Trekkin'!<br /><br />>",positive,imdb_huggingface,2026-03-26T22:36:41.908710
In the Country We Love: My Family Divided,positive,books_toscrape,2026-03-26T22:36:41.927378
"Deliverance is a stunning thriller, every bit as exciting as any good thriller should aspire to be but also stomach-churningly frightening. Though it is not a horror movie, it is just as terrifying as any classic horror film. The very thought of being a normal red-blooded male enjoying an adventure weekend miles from any form of civilisation, only to be captured and sodomised by a couple of violent hillbillies, is surely the worst nightmare of 99.9% of the world's population. It would have been easy for Deliverance to slip into exploitation territory, but John Boorman has cleverly avoided the temptation to go down such a route and has made a film that explores, questions and challenges the very meaning of masculinity. With so many films, you come away wishing to heaven that you could step into the hero's shoes, performing heroic deeds and saving the day and getting the girl.... but with Deliverance, you come away praying to God that you'll never have to experience what these four protagonists go through.<br /><br />Four city guys - Ed (Jon Voight), Lewis (Burt Reynolds), Drew (Ronny Cox) and Bobby (Ned Beatty) - head out into the wilderness to spend a few days canoing down a soon-to-be-dammed river. The guys are riding the rapids in pairs, and Ed and Bobby inadvertently get a little too far ahead of the others so they pull in to the riverside and await their pals in the adjacent woodland. Here, they fall foul of two local woodlanders (Bill McKinney and Herbert Coward), who tie Ed to a tree, while one of them strips and rapes Bobby instructing him, perversely, to ""squeal like a pig"". Lewis and Drew arrive unseen and Lewis, being a fair archer, kills the rapist while the other hillbilly beats a hasty retreat into the forest. Under great emotional stress, the four canoeists decide to conceal the event and get out of the area. But they find the river increasingly dangerous to negotiate as they journey downstream, and the risk to their lives heightens when the surviving hillbilly returns to take shots at them with his rifle from some unseen vantage point in the rocky cliffs beside the river.<br /><br />Deliverance is very powerful as a survival tale, but even more powerful (and disturbing) as a study of macho attitudes being torn apart and left in humiliated tatters. Though all the performances are remarkable, one must take particular note of Beatty's efforts in a role that many actors would've turned down. The film is very similar thematically to the 1971 film Straw Dogs - both films deal with terrifying sexual violence in isolated locales, and in both the eventual violent revenge exacted by the victim does not result in any sense of satisfaction. The backdrop of the rugged countryside in Deliverance is beautiful to look at, but it also adds to the tension by placing the four canoeists in a setting where they are at the mercy of the hillbillies and the landscape, with nobody to rely on other than themselves. This truly is suspenseful film-making at its finest.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"Other reviewers here seem to think this is an awful film. That's simply not true and a little unfair.<br /><br />The acting is of a good quality and the direction moves on with a decent fluidity. I don't think there's anything wrong with the Tarantino-esquire way of interlocking stories together. Perhaps its just a new tool for directors to try. I thought it made the film much more interesting. Perhaps a few elements of the script need tightening, but that's about the only fault I can find. Nestor Cantillana gives a great performance as Sylvio, also Antonella Rios is stunning and worth the price of admission alone.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"For anyone who wishes to get an impression of the Soviet view of modern Russian history this monumental film is a treasure. The story starts at the turn of the century (1900) in the yellowish sepia colours of old photographs which improves to black and white during the middle of the century and to full colour when the story approaches modern times (i.e. the 1960s).<br /><br />The story focuses on a boy in a remote Siberian village, who is marked by the arrival and arrest of an anarchist during the czarist era. He later joins the Bolsheviks after the revolution and brings soviet communism to his village. His son, by the local beauty, fights the Germans during the Second World War. When he returns to the village, the oil industry takes off and we are treated to some Soviet economic idealism.<br /><br />This film is long and slow, but utterly logic and very well made. It can be seen in three parts.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"Short synopsis <br /><br />This film opens with soldiers being released from the company of men. One of them pursues another with a weird scheme the other repeatedly refuses. Later they both get trapped in an office building in which they want to crack a safe during the Christmas holidays. Hostility turns into playful banter and then into a desperate fight for survival (during the bantering they lose all drinkable liquids, so it is really serious). With exposed, well built and well oiled torsos they ram a hole into a wall and finally manage to escape  only to find out that they have been betrayed and set up by women. One gets caught, the other remains free and is not given away by his companion. A last encounter, a last light for a cigarette, adieu l'ami, farewell, friend.<br /><br />I found it hard not to see closet homosexuals in the two main characters, played by classical he-man superstars Alain Delon and Charles Bronson. They are obviously attracted to each other, their treatment of women is abominable and marked by contempt throughout. The whole story seems to have a strong symbolic undertow, a little like Deliverance. It is also very stylish. The safe the two men want to crack is in a  for the time  ultra modern glass and aluminum tower. It is the seat of a publicity firm, so there are many fancy posters and wall coverings around. The wardrobe is also very good. The ultra stylish Citroen DS (maybe the most modern and elegant car of all times) features large in this movie  perhaps a subtle kind of product placement.<br /><br />I can recommend this movie for the actor's performances alone. Delon and Bronson are really sharing the top billing, in a manner that struck me as very fair and sporting. Both do a considerable amount of acrobatics. I have never seen Bronson better than here, he really acts - and speaks French throughout, with a heavy accent buy very passably indeed. And it is certainly the man himself we hear. (So the French language version is highly recommended). The police inspector who pursues the two is played by on of my favorite Franch character actors, Bernard Fresson who was Gene Hackman's partner in French Connection II. He is the best brainy police inspector I know. Also very good is former child actress Brigitte Fossey as the young ingénue who, as it turns out, is not so Innocent as it first seems.<br /><br />Anyone who expects the old in-an-out"" of classical heist movies might be disappointed with this film. For those with a little patience this will be a rewarding experience, full of novel and original ideas and directorial quirks, although it my be a little too brutal and sadistic for its own sake.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"The best part of An American In Paris is the lengthy ballet sequence at the end, where Gene Kelly and Leslie Caron are the living personification of several major painters. Kelly has earlier been established as a pavement artist in Paris, so the sequence is the logical ending to a musical bursting with life and energy, Gershwin tunes, and cast members like Georges Guetary and Oscar Levant. Kelly was at his best here - it's a little different to Singin' in the Rain, and the effect of all the film as one topped with the ballet gives it a definite wow factor. No wonder the sequence ended 'That's Entertainment' after all other MGM musical highlights had gone by!",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"From the excellent acting of an extremely impressive cast, to the intelligently written (and very quotable) script, from the lavish cinematography to the beautiful music score by Carter Burwell, Rob Roy offers a rarity in movie going experiences: one that is nigh impossible to find fault with in any area.<br /><br />There have been several comparisons made with Braveheart, which came out the same year. With all due credit to Mel Gibson, Braveheart struck me as too much of a self-conscious and preachy epic to rival Rob Roy as the kind of movie I would care to see more than once. While Braveheart works hard to be a serious epic, Rob Roy just grabs you and absorbs you into its tightly edited storytelling. Not a single scene is wasted.<br /><br />Rob Roy contains the perfect balance of dramatic tension, action and even occasional humor. The characters are well fleshed-out, perfectly conveying vernacular and mannerisms that anchor them in their authentic period setting.<br /><br />Further, they are not caricatures of good and evil as we all too often observe in even modern film.<br /><br />For example, while we hope the heroic Rob Roy prevails, we realize his predicaments are products of his own pride and sense of honor. Tim Roth plays one of the most hateful bad guys in the history of cinema, yet there are moments when we can understand how the events of his life have shaped him into becoming what he is. Rob Roy employs a level of character development that makes its story even more believable and gripping.<br /><br />Rob Roy is a delightful treasure, featuring one of the greatest sword fights ever choreographed and a climatic ending worthy of all the tense anticipation.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
"The John Van Druten Broadway hit is brought to the screen with a maximum of star power in this romantic fantasy about a modern-day witch who beguiles a successful Manhattan publisher. James Stewart may get top billing, but it is Kim Novak who steals the show as one of the most alluring witches ever to cast a spell on the movie screen. The lead pairing is, in fact, one of the movie's few weaknesses: the gray-haired Stewart seems a bit old for the role, and while it is easy to see why he falls hard for Novak, it's a little harder to understand what she finds attractive about him, as they seem mismatched in temperment and outlook. (It is one of the story's amusing conceits that witches and warlocks are portrayed as Greenwich Village beatniks and bohemians.) Curiously, the Stewart-Novak pairing would generate a lot more heat in ""Vertigo"", released the same year as this film, but then ""Vertigo"" had a compelling suspense story, and the benefit of Alfred Hitchcock's direction.<br /><br />The film's comic moments are mostly provided by the stellar supporting cast, including a young Jack Lemmon (as Kim's warlock brother), Elsa Lanchester (their ditzy aunt), and Ernie Kovacs (!) as a befuddled writer. Hermione Gingold even shows up in a hilarious cameo as a sort of Grand Witch. There's lots to like in this movie--wit, romance, and a great cast--that is, if you can possibly take your eyes off the enchanting Miss Novak. I have seen the movie a half a dozen times, and I never can.",positive,imdb_huggingface,2026-03-26T22:36:41.908710
Anne of Avonlea,positive,openlibrary_api,2026-03-26T22:38:28.794132
