text,label,source,collected_at,predicted_label,confidence
"How low can someone sink while trying to recapture an old glory? ST:HF will be glad to show you.<br /><br />If you are used to seeing what made for a good Star Trek show, do NOT watch this.<br /><br />The writing is hodge-podge, the actors' portrayals of their characters weak, and most of all, the design work is downright doggy.<br /><br />Like watching strong captains, don't look here! Like the strong Federation attitude? Forget about it here! Starfleet is mocked by ensigns wearing SPIKES in their hair.<br /><br />While a seemingly mentally feeble captain shuffles about and within two minutes of the opening show's credits, Ensign Spikey is attempting to arrange a tryst with an engineer. It just degrades from there. No, not even uniforms match, for goodness sake. They are too small or too big, collars down to their chests, and TNG Seasons One and Two Uniforms mixed in with Season Three and DS9 uniforms. The strict discipline and tradition of any of the originals in lacking in this production down to the treads! The only good thing about this show is its graphics, which seem to improve a bit with each season. OK, I take that back. Who uses CG that inexpertly? The designers of this show.<br /><br />Don't bother with it, it will offend your Star Trek sense, as it did mine. Not even the throw backs to previous shows can save this catastrophe.<br /><br />I wept openly when i watched this, probably because my eyes were bleeding and my head almost ruptured. That bad.",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9994
"THE SUNSHINE BOYS was the hilarious 1975 screen adaptation of Neil Simon's play about a retired vaudevillian team, played by Walter Matthau and George Burns, who had a very bitter breakup and have been asked to reunite one more time for a television special or something like that. The problem is that the two still hate each other and want nothing to do with each other. Richard Benjamin appears as Matthau's nephew, a theatrical agent who has been given the monumental responsibility of making this reunion a reality. This warm and winning comedy is a lovely valentine to a forgotten form of entertainment...vaudeville and it works mainly thanks to one of Neil Simon's better screenplays and outstanding work by Matthau, Burns, and Benjamin. Burns won the Best Supporting Actor Oscar for this, but I think Matthau walks away with this film with his flawlessly hilarious performance as Willy Clark. Matthau was nominated for Best Actor but didn't stand a chance against Nicholson for ONE FLEW OVER THE CUCKOO'S NEST; however, in another year, this was an Oscar-worthy performance. Matthau commands the screen and there is not a false note in this beautifully timed performance. The scene where he is auditioning for a potato chip commercial and can't get the name of the product right is a classic. THE SUNSHINE BOYS is a warm and winning Neil Simon comedy which shines thanks to unbeatable chemistry between Matthau and Burns.",positive,imdb_huggingface,2026-03-27T03:28:34.524709,positive,0.9997
"This little seen movie is a languid and laid-back giallo. It veers away from some of the cliché's of the genre and adopts a looser approach. It's about a woman searching for her missing lover; a psychiatrist who has suddenly vanished for no apparent reason. Her search leads her to a villa populated by a group of eccentric individuals. In true giallo style, murder is never far away.<br /><br />The cast is really rather good. We have Aldofo Celi (Thunderball), Alida Valli (Suspiria), Horst Frank (Cat o' Nine Tails) and a very young Sybil Danning (80's scream queen). The lead actress is Rosemary Dexter, and while I am not familiar with her, she does a good job in leading the picture.<br /><br />One of the defining features of Eye in the Labyrinth is its music. Atypically for a giallo it features a jazz-rock fusion soundtrack. This score, composed by Roberto Nicolosi, is reminiscent of Miles Davis, especially his work on In A Silent Way. It's an excellent soundtrack and really gives this movie a different feel than most gialli. The fusion groove accentuates the languid atmosphere and compliments the sunny, sea-front scenery that the film is mostly made up of.<br /><br />This is a giallo so we really need to talk about the murder set-pieces. Well, this film falls a little short in this regard. It's certainly not devoid of them but they are few and far between. The opening dream-murder being probably the best on offer as well as a memorable burning car sequence. But this really isn't a particularly violent film. Still, I don't think it should disappoint too many seasoned fans of the genre. The mystery is fairly compelling and it has enough eccentric characters (the idiot boy Saro and THAT unsettlingly inappropriate dubbed accent?) and moments of the bizarre to satisfy; while the sleaze-factor is upheld with a smattering of nudity throughout.<br /><br />Eye in the Labyrinth plays like a giallo version of an Agatha Christie mystery, as it features a group of unsympathetic characters in a villa, all under suspicion of murder; we have the obligatory flashbacks detailing their connections with the final hours of the (highly unsympathetic) murder victim. While this isn't a grade-A example of the genre, it's",positive,imdb_huggingface,2026-03-27T03:28:34.524709,positive,0.994
"Ettore Scola is one of the most important Italian directors. My parents and I watched together ""C'eravamo tanto amati"" on a summer night: we liked it, but we didn't love it as we loved ""A special day"". I believe Ettore Scola is pretty underrated: we often forget to remember him, maybe because his latest films were disappointing. And so, yesterday night, my mum and I sat on our sofa to enjoy this masterpiece. Writing, direction, cinematography, score and production design were sober and accurate, but the thing I liked the most was the chemistry between Loren and Mastroianni. They're both excellent actors and play the main roles of Antonietta and Gabriele. Antonietta is an housewife: married with a fanatic Fascist, she has six children but her husband wants to have another child to get a prize for the huge families. Gabriele is simply an Anti-Fascist. They spend together a special day, that special day of 1938 when Hitler came to Rome visiting Mussolini. I don't want to spoil anymore about the plot: go looking for this film!",positive,imdb_huggingface,2026-03-27T03:28:34.524709,positive,0.9988
"Not the most successful television project John Cleese ever did, ""Strange Case"" has the feel of a first draft that was rushed into production before any revisions could be made. There are some silly ideas throughout and even a few clever ones, but the story as a whole unfortunately doesn't add up to much.<br /><br />Arthur Lowe is a hoot, though, as Dr. Watson, bionic bits and all. ""Good Lord.""",positive,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9066
"Here's another movie that should be loaded into a satellite, fired into space and pointed in the direction of the galaxy Andromeda to show distant possible civilizations the best of humanity. This movie is so endearingly stupid and revealingly honest in being little more than a rip-off of the already bad movie classic KING KONG from 1976 that it not only manages to upstage that film in terms of sheer belly laugh idiotic goofiness, but successfully predicted much of Peter Jackson's miserable 2005 computer cartoon bearing the same name, as far as a ""romance"" between the giant (here a Yeti) and a gorgeous human female (Antonellina Interlenghi of Umberto Lenzi's CITY OF THE LIVING DEAD, who is very easy on the eyes).<br /><br />The film was made for kids so aside from some innuendo over fish bones and a bizarre nipple tweak to say goodbye you can forget about sex -- the Yeti even has a sort of giant jock strap to cover up his monstrous package, the result being even more amusing than anatomical correctness. But as a trade-off you DO get a wacky old scientist, two inquisitive kids, Tony Kendall in a rare turn as a duplicitous bastard of a villain, a helpful intelligent collie dog who gets to have her own adventure (Dog Adventure movies were big in Europe for a while) and of course emerges as the hero at the end for saving the Yeti, who turns out to be the good guy, glorious stuff like front end loaders decorated to look like giant ape hands, a monster who's size literally changes scale from shot to shot, some inappropriately horrible deaths that will make the carnage in GODZILLA VS THE SMOG MONSTER look tame by comparison, crowd reaction shots a-plenty made up of either Spanish, Italian or Canadian extras depending upon scene (you can sort of tell where they were shooting from how the extras are dressed), and some of the most enthusiastically staged but inept special effects work ever in a giant monkey movie.<br /><br />It's here that the film won me over: It's enthusiasm just for being made. Frank Kramer is actually the same Gianfranco Parolini who brought the world SARTANA in 1968 and GOD'S GUN the year before",positive,imdb_huggingface,2026-03-27T03:28:34.524709,positive,0.6028
"""Once upon a time there was a charming land called France.... People lived happily then. The women were easy and the men indulged in their favorite pastime: war, the only recreation of kings which the people could enjoy."" The war in question was the Seven Year's War, and when it was noticed that there were more corpses of soldiers than soldiers, recruiters were sent out to replenish the ranks. <br /><br />And so it was that Fanfan (Gerard Philipe), caught tumbling a farmer's daughter in a pile of hay, escapes marriage by enlisting in the Regiment d'Aquitane...but only by first believing his future as foretold by a gypsy, that he will win fame and fortune in His Majesty's uniform and will marry the King's daughter. Alas, Adeline (Gina Lollobrigida) is not a gypsy but the daughter of the regiment's recruiting sergeant. <br /><br />When Fanfan charges away from the recruits, saber in hand to rescue a carriage under attack, who should be inside but the Marquise du Pompadour and...the King's daughter. He now is convinced he will marry high, despite the extremely low-cut blouses Adeline wears. She, in turn, will soon discover her own love for Fanfan. We're in the middle of an irreverent movie of Fanfan's destiny, the ribald adventures of a sword-fighting scamp and rogue. There are escapes from hangings, swordfights on tile roofs, blundering battles, romantic escapes and more joyous derring do than you can imagine. What Fanfan lacks in polish he makes up for in irreverence and enthusiasm. He's a quick stepping swordsman and a fast-talking lover, but with such naïve belief in his destiny and such an optimistic nature, how can we not like him? <br /><br />Gerard Philipe was an iconic stage and screen actor (who Francois Truffaut disparaged constantly in the pages of Cahiers du Cinema). He did most of his own stunts. He was handsome, athletic, graceful and charismatic. Men admired him and women dreamed about him. He was dead at 36, seven years after Fanfan, of liver cancer. All of France mourned. Gina Lollobrigida as Adeline holds her own. It's not those low-cut blouses that do her acting. She's sharp, passionate, not quite innocent and no one's fool. <br /><br />Fanfan la Tulipe just sings along",positive,imdb_huggingface,2026-03-27T03:28:34.524709,positive,0.511
"We brought this film as a joke for a friend, and could of been our worst joke to play. The film is barely watchable, and the acting is dire. The worst child actor ever used and Hasslehoff giving a substandard performance. The plot is disgraceful and at points we was so bored we was wondering what the hell was going on. It tries to be gruesome in places but is just laughable.<br /><br />Just terrible",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9998
"It's a good thing I didn't watch this while i was pregnant.I definitely would have cried my eyes out and/or vomit. It was Kind of gruesome mainly disturbing. I personally thought the baby was adorable in its own twisted little way.However as a mom I cringed when Beth stabbed herself in the stomach and when Virgina aborted the child during her 3rd trimester with rusty utensils no less.Also,as an animal lover i almost cried when she scratched the cat to a bloody pulp.However,As creepy and sinister as the baby was I was rooting for it to live.And as twisted as the movie was I am extremely intrigued to see the sequel...... ......... ....... ......... ......... ....... ...... .....",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.5336
"As a Pokémon fan I enjoyed this movie very much. It introduces new legendary Pokémon (as each movie does) and adds depth to the relationships between its characters. I however do not expect those who are not Pokémon fans to enjoy it(This includes MOST adults). Some of the lines were corny, but that can be somewhat unavoidable when dubbing the movie over to English. The animation was beautiful, although there were a couple parts that did not look good. And although the villain is kind of corny, I think that the movies have done a good job of cycling through different types of villains, and I guarantee you that they aren't all like this one. Those who did not like it, I say to each his own, but Pokémon fans will love it.",positive,imdb_huggingface,2026-03-27T03:28:34.524709,positive,0.9995
"Very, very humdrum movie fare here with Stella Stevens taking directions from someone in disguise(it didn't take me long to guess who it was) in Old Nevada Town outside Vegas for a money heist in the Circus Circus Hotel in Las Vegas. Stevens leads her girl gang of three, and they find out that they must act much quicker than had been anticipated. Despite some neat looks at Las Vegas in the 70's, very average yet credible acting from most involved, and a plot line with potential, Las Vegas Lady lays one big boring egg. It seems forever for the film to kick into gear,and when it does it just sputters here and there and never really speeds up. I was somewhat disappointed with this film. Sure, I wasn't expecting anything great, but I at least thought this might be one of those neat exploitation films from the 70's or something like it. Not even close. No one dies. There is a lame gunfight between creaky Stuart Whitman and officious George DiCenzo, one year prior to his grand performance as the prosecuting attorney Bugliosa in Helter Skelter. The gunfight has all the suspense of watching a waterfall. There is one punch and one head hit with a blunt instrument. Beyond that nothing in terms of action. And as for the girls, don't expect much there either. Stella and her girls(both very mediocre yet pretty talents, get in a sauna and a bath. What do we see? Nothing but a fleeting side profile. Stella wears these nice open blouses accentuating her real talents, but I wish she would have been a bit more open with her performance. That way I could write one thing that would recommend the film. Alas, it was not to be, and I have little to say in this film's favor. It isn't a horrible film in any way, it just has nothing going for it either. YAWN.",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9971
"Anything that might have been potentially interesting in this material is sunk in the first few seconds with a disclaimer that the events we're about to see can't ever be known and ""This is the whisper [rumor] most often told"" about one of Hollywood's most sensational ""mysteries.""<br /><br />Okay. So we're not getting anything new (and E!'s ""Mysteries & Scandals"" gives you a better foothold on the particular incident...and that's not much of an endorsement). What do we get?<br /><br />We learn that Hollywood is a nest of viper's and decadents. No big news there. More interesting we learn what a washed up director is willing to do to regain his position of power in the entertainment industry and/or political establishment. It raises the question of whether Peter Bogdanovich is speaking from his own experience through these characters. But what's told is so cynical and ugly and muddled, we're left feeling guilty for witnessing a bunch of hooey that passes itself off as history.<br /><br />The tone of the film has a curious madcap quality that I found more irritating than fun. We're not empathetic with anyone. And the great ""Citizen Kane"" polishes off the relationship between Davies and Hearts in a much more convincing way. In ""The Cat's Meow"" we're not ever sure of Davies motives for being with Hearst. As soon as we're told one thing, she's off doing the other.<br /><br />And are we to believe that Davies was the love of Chaplain's life? Or is he just trying to cockold one of America's most powerful--and apparently moronic--citizens. The film never makes it clear.<br /><br />What is convincing are the production values. There's a glorious recreation of the yacht and period costumes. I got more out of looking at the construction of some of the lapels on the men's jackets than following a story that libels many of the the most well-known personalities in Hollywood history. No one will remember that the screenplay is pure fiction. The disclaimers that frame the film only make it all the more tentative and unsatisfying.<br /><br />The performers can't be faulted, although Meg Tilly goes way past parody here. Kirsten Dunst never disappoints. She gives the most sincere performance in a sea of scenery chewing. Only",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9984
"I read the comment of Chris_m_grant from United States.<br /><br />He wrote : "" A Fantastic documentary of 1924. This early 20th century geography of today's Iraq was powerful.""<br /><br />I would like to thank Chris and people who are interested in Bakhtiari Nomads of Iran, the Zagros mountains and landscapes and have watched the movie Grass, A Nation's battle for life. These traditions you saw in the movie have endured for centuries and will go on as long as life endures. I am from this region of Iran myself. I am a Bakhtiari. <br /><br />Chris, I am sorry to bother you but Bakhtiari region of Zardkuh is in Iran not in Irak as you mentioned in your comment. Iran and Irak are two different and distinct countries. Taking an Iranian for an Irankian is almost like taking an American for an Mexican. Thanks,<br /><br />Ziba",negative,imdb_huggingface,2026-03-27T03:28:34.524709,positive,0.9988
"On the back burner for years (so it was reported) this television reunion of two of the most beloved characters in sitcom history started off badly - and went straight downhill from there. Mary Richards (Mary Tyler Moore) and her best friend Rhoda Morgenstern (Valerie Harper) meet in New York after a long estrangement and catch up on each other's lives. What a novel concept! But, sad to relate, nothing worth talking about (let alone making a movie about) has happened to either of them in the intervening years. So, instead, the script contents itself with throwing out one hoary old plot device after another (most having to do with older women in the workplace), while completely missing the quirky charm and sophistication that made the original show a winner. The supporting cast is instantly forgettable, the humor is nonexistent, and the chemistry which Moore and Harper once had together is gone. Moore allegedly stalled this project for years, waiting for ""just the right script"" before committing herself. If this was the one she considered ""right"", what on earth were the ones she turned down like? It's not the age of the characters that does this in (for time inevitably marches on), but the almost complete lack of imagination coupled with a blatant disregard for the elements that made the series work. At one time this was intended as a pilot but, all to obviously, it failed to generate any interest among potential sponsors. Or for that matter, among potential audiences. Quickly and mercifully forgotten, the film is a travesty and an insult to a classic.",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9998
"I don't often go out of my way to write comments, but for this I had to, just to warn anyone that might think that by watching this they will see a comedy. This doesn't come close. While the premise (change in colour/gender/whatever) is bad enough (and has been done, better, many times before)the actual transformation of two black guys into two white girls is one of the least convincing transformations ever put on screen. It would be bad enough if all that was required by the script was a change to white chicks. However the Wayans brothers are required to disguise themselves as two specific white women. As you will have guessed by now, they fail completely. I have seen drag queens without makeup make more convincing women than these two do with the best special effects and make-up people that Hollywood can provide. Its appalling. Add to the mix a basketball player built like a building, terrible dialogue and more plot holes than a golf course and this film hits a new personal low. And I like bad movies! Avoid like the plague.",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9981
"This movie is a great example of how even some very funny jokes can go terribly wrong. i really expected at least something from this movie after seeing the add which was funny as hell but the movie wasn't half as good.<br /><br />The weird part is that the jokes are actually funny, the spoofs of the smoking ban, Jo Bole... etc. are genuinely good jokes but i don't know whom to blame this movie flop on.<br /><br />The prime candidates may be:- 1) The hammers ( actors) and hammeresses (actresses) and not even the funny kind 2) The director 3)The guy who cast the actors and/or the director Anyway if you are really really bored and i mean really see this movie, or else get a copy of each and every ad or teaser of this movie and laugh your butt of because those will be far funnier than the film.<br /><br />p.s the only saving grace of this film is mahesh manjrekar and the funny chappu bhai",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9967
"I really can't believe this movie is not in the IMDB worst 250, it is absolutely terrible. When I originally saw it I remember talking about it in a college class and two other people had also seen it. We were all telling other class members not to see it because it was so horrible. By the time we were done some others wanted to see it just because they could not believe anything was as bad as we were saying it was. Don't be like them, just pass this by. I'm sure everyone involved with this movie would also prefer you never see them in this movie.",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9991
"What an extraordinary crime thriller!! My wife and I saw this at the Toronto International Film Festival last week and it was far and away the best movie in an exceptionally strong festival. It's already my second favourite film of all-time after DR. STRANGELOVE and I was definitely on an emotional high as I walked home and discussed the film with my wife.<br /><br />I don't want to spoil the plot because thrillers of this calibre are best enjoyed without preconceptions. A synopsis that I'd feel comfortable sharing is that two brothers, played by Phillip Seymour Hoffman and Ethan Hawke, are planning to rob a jewellery store in Westchester, New York. The film bounces back and forth in time over approximately a two week period of time (before, during and after the robbery), and one key scene is repeated at least three times. Ordinarily, that could disrupt the momentum of a film but that never happens during this masterpiece. The excitement, the tension, and even the quality of the acting only seemed to get better as the film progressed. By the end, I was on the edge of my seat breathlessly waiting to see how it would all wrap up. I know that I've used a few clichés in this post, but I literally was on the edge of my seat. I should mention that the non-linear storyline is quite easy to follow. This isn't the sort of movie where you'll overhear audience members asking their friend to explain the plot during the movie.<br /><br />The acting is absolutely brilliant all-around, and I doubt I would have the same admiration for the film if the casting hadn't been so perfect. A tiny complaint is that Hoffman and Hawke don't look like brothers, but that's a minor quibble that I can easily overlook. Hoffman was at his very best and some of his scenes with Hawke were positively electric. Marisa Tomei (as Hoffman's wife) and Albert Finney (as the father of Hoffman & Hawke) are also very good in supporting roles. Even some cameo performances were so impressive that I can still remember every remark, gesture and facial expression by Brian O'Byrne and Michael Shannon  absolute perfection. The robbery scene felt more authentic than any",positive,imdb_huggingface,2026-03-27T03:28:34.524709,positive,0.9988
"THE BRAIN THAT WOULDN'T DIE was considered so distasteful in 1959 that several cuts and the passage of three years was required before it was released in 1962. Today it is difficult to imagine how anyone could have taken the thing seriously even in 1959; the thing is both lurid and lewd, but it is also incredibly ludicrous in a profoundly bumptious sort of way.<br /><br />The story, of course, concerns a doctor who is an eager experimenter in transplanting limbs--and when his girl friend is killed in a car crash he rushes her head to his secret lab. With the aid of a few telephone cords, a couple of clamps, and what looks very like a shallow baking pan, he brings her head back to life. But is she grateful? Not hardly. In fact, she seems mightily ticked off about the whole thing, particularly when it transpires that the doctor plans to attach her head to another body.<br /><br />As it happens, the doctor is picky about this new body: he wants one built for speed, and he takes to cruising disconcerted women on city sidewalks, haunting strip joints, visiting body beautiful contests, and hunting down cheesecake models in search of endowments that will raise his eyebrow. But back at the lab, the head has developed a chemically-induced psychic link with another one of the doctor's experiments, this one so hideous that it is kept locked out of sight in a handy laboratory closet. Can they work together to get rid of the bitter and malicious lab assistance, wreck revenge upon the doctor, and save the woman whose body he hankers for? Could be! Leading man Jason Evers plays the roguish doctor as if he's been given a massive dose of Spanish fly; Virginia Leith, the unhappy head, screeches and cackles in spite of the fact that she has no lungs and maybe not even any vocal chords. Busty babes gyrate to incredibly tawdry music, actors make irrational character changes from line to line, the dialogue is even more nonsensical than the plot, and you'll need a calculator to add up the continuity goofs. On the whole THE BRAIN THAT WOULDN'T DIE comes off as even more unintentionally funny than an Ed Wood movie.<br",positive,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9839
"Richard Pryor's early 80s running down the street on fire incident must have affected him somehow. In his stand up,he jokes about it getting great laughs. It seemed to have done something involving the projects he chose. The Toy is about the lamest he ever chose,aside from I guess Another You.<br /><br />A movie where a white man buys his son a black man? Nice little bit of underlying political incorrectness before thee was such a thing. It's seeing Richard getting all sentimental that made me finally walk out before the end. I wanted to see Pryor get even with this brat,instead it becomes the misunderstood kid nauseum! At least Gleason had his moments. Ignore this and watch Pryor with Gene Wilder or any of his '70s stuff. This is a waste of any movie watcher's time!",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9995
"This is a film of immense appeal to a relatively well-defined group (of which I am not a part). I went to a preview of this movie not knowing what to expect - I ultimately found it disappointing. The history of a dreadfully dysfunctional (oftentimes downright ""twisted"") Hungarian Jewish family is not my cup of tea. An epic saga like this should really provide its viewers with something more in the end. Ultimately, pictures such as this are about the human condition - this picture cast almost no new light on any of its more meaningful facets.",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9894
"This sports a nice, deep cast but for a thriller you better deliver more than name actors and talk. The first third of this movie was nothing but talk, and more talk. Most of that was a bunch of women bitching about everything to each other. <br /><br />The first five listed actors in here are women so that verifies that it's really a ""chick flick"" and little else. This probably plays on the Lifetime network.<br /><br />There was a quick murder scene and then more talk. By halfway through, they had lost me. <br /><br />By the way, Sally Field looked about 15 years old in here.",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.989
"***SPOILERS*** ***SPOILERS*** Well, seeing as I am a major H:LOTS fan, maybe I liked the movie more than normal people would. However, this movie is still excellent. It had tons of surprises, and it gave some more closure to the series. While I was sad that Bayliss turned into a murderer, the overall feeling I felt was satisfied.",positive,imdb_huggingface,2026-03-27T03:28:34.524709,positive,0.9995
"Neither the total disaster the UK critics claimed nor the misunderstood masterpiece its few fanboys insist, Revolver is at the very least an admirable attempt by Guy Ritchie to add a little substance to his conman capers. But then, nothing is more despised than an ambitious film that bites off more than it can chew, especially one using the gangster/con-artist movie framework. As might be expected from Luc Besson's name on the credits as producer, there's a definite element of 'Cinema de look' about it: set in a kind of realistic fantasy world where America and Britain overlap, it looks great, has a couple of superbly edited and conceived action sequences and oozes style, all of which mark it up as a disposable entertainment. But Ritchie clearly wants to do more than simply rehash his own movies for a fast buck, and he's spent a lot of time thinking and reading about life, the universe and everything. If anything its problem is that he's trying to throw in too many influences (a bit of Machiavelli, a dash of Godard, a lot of the Principles of Chess), motifs and techniques, littering the screen with quotes: the film was originally intended to end with three minutes of epigrams over photos of corpses of mob victims, and at times it feels as if he never read a fortune cookie he didn't want to turn into a movie. Rather than a commercial for Kabbalism, it's really more a mixture of the overlapping principles of commerce, chess and confidence trickery that for the most part pulls off the difficult trick of making the theosophy accessible while hiding the film's central (somewhat metaphysical) con.<br /><br />The last third is where most of the problems can be found as Jason Statham takes on the enemy (literally) within with lots of ambitious but not always entirely successful crosscutting within the frame to contrast people's exterior bravado with their inner fear and anger, but it's got a lot going for it all the same. Not worth starting a new religion over, but I'm surprised it didn't get a US distributor. Maybe they found Ray Liotta's intentionally fake tan just too damn scary?",positive,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.8555
"I *loved* the original Scary Movie. I'm a huge fan of parody- it is my favorite form of humor. It is sometimes regarded as the most intelligent form of humor. The Wayans boys seemed to grasp that concept perfectly in the original film, then temporarily forgot it when making the sequel. I think the Wayans' are a family of comical geniuses. Alas, even geniuses make mistakes.<br /><br />The movie begins with promise. I liked ""The Exorcist"" parody, especially the ""come on out, ma"" gag. Now, that's Wayans-quality material. But, other than that, I can only think of two other times I laughed: 1) when Tori Spelling is seduced in the middle of the night by a spirit, then becomes clingy and starts talking about marriage with him. Meanwhile, he's saying, ""It was just a booty call!!"" That was kinda funny. 2) The ""Save the Last Dance"" parody where the Cindy character inadvertently beats up a girl while practicing her new moves. But even the short-lived giggles are no match for the side-splitting laughs of the first Scary Movie.<br /><br />The rest of the movie is pure trash, filled with cheap gross-out gags. Jokes from the first movie which were subtle or implied are magnified and overdone. For example, in Scary Movie I, several innuendos are made to imply that the character Ray is gay. This was hilarious. But, in Scary Movie II, the whole penis-strangulation scene with Ray under the bed was mind-numbing and incredibly unfunny. This is the pattern of the whole film. Shock humor *alone* doesn't take a movie very far. This was a trend in 2000 and 2001, unfortunately. <br /><br />As much as it pains me to rate a Wayans movie so low, I have to give this one a 2 out of 10.",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9951
"I caught the last half of this movie on cable one night and was struck by just how morbid it was. Even when one of the two victims is at his most deteriorated, the camera keeps going. the lingering shots of his corpse being uncovered and his concentration-camp figure being zipped into a body bag are both moving and depressing. don't watch this movie if your already depressed. then again don't watch it if your feeling really good.",positive,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9996
"Strangely enough this movie never made it to the big screen in Denmark, so I had to wait for the video release. My expectations where high but they where in no way disappointed. As always with Ang Lee there is fantastic acting, an intelligent and thrilling plot that has you guessing right till the end and superb filming. Along with Unforgiven this is easily one of the two best westerns of the 90`s.<br /><br />People who expect something along the line of Mel Gibson in The Patriot(corny) or Braveheart(acceptable) will be sourly disappointed, all others who appreciate the above mentioned qualities will have a fantastic time watching it. 9 out of 10.",positive,imdb_huggingface,2026-03-27T03:28:34.524709,positive,0.9996
A somewhat dull made for tv movie which premiered on the TBS cable station. Antonio and Janine run around chasing a killer computer virus and...that's about it. For trivia buffs this will be noted as debuting the same weekend that the real life 'Melissa' virus also made it's debut in e-mail inboxes across the world.,negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9987
"Actually, this flick, made in 1999, has pretty good production values. The actors are attractive, and reasonably talented. There aren't a bunch of clowns running around blasting away, expending hundreds of rounds, but never hitting flesh. Nor are there wild car chases/crashes where thousands of dollars worth of beautiful machines are uselessly trashed.<br /><br />The interiors look respectably modern, architecturally, and the equipment looks up to snuff. Well, there is that high tech computer room furnished with what look like leftovers from a '50s electronics lab. And the pancake make-up on the corpses cracked me up. Not pancake make-up in the conventional sense, but what looks like dried pancake batter slathered over their exposed skin. This is supposed to support the idea that the bodies have calcified -- though how the virus would accomplish this transmutation is an exercise left for the student (viewer).<br /><br />Ah yes, the virus. I would like to tell you that this is not the absolute worst premise for a sci-fi, horror flick I know of, but I can't. A computer virus that is transmitted via a television (or computer monitor) screen and becomes a lethal biological pathogen? Gimme a break. Warp drives a la ""Star Trek"" are one thing, but photons becoming viruses? This is so silly the desired ""fright factor"" just isn't realizable. The flick could have used one of those awful dream sequences where the dead come alive, or have a cat jump out of the closet, or something, because the viral thingamajig isn't doing it. <br /><br />One presumes Robert Wagner has the same excuse for playing in this inanity that Lord Oliver gave for some of his later, trashy venues. He needed the money. No other comparison between the two should be construed,however.",negative,imdb_huggingface,2026-03-27T03:28:34.524709,negative,0.9984
"Brokedown Palace is the story of two best friends, Alice and Darlene, who go on a spontaneous trip to Thailand and wind up in prison after being caught with planted drugs in their luggage. In this way, the movie had the potential to turn into a serious and moving film, such as ""Return to Paradise"", but instead, the movie chose to focus little on the girls' situation and more on their friendship.<br /><br />Claire Danes and Kate Beckinsale both turn in excellent performances, and the movie is much more about the interplay between them - the suspicion, the jealousy, the questioning and testing of their friendship and ultimately the sacrifices made in the name of friendship. This movie chooses not to delve too deeply into politics or even into the harshness of prison life (which is a bit glossed over), and focuses more on these friendship issues.<br /><br />There were some plot holes here, and some parts that just didn't seem believable or realistic. We didn't feel the real fear or hopelessness of their situation as well as we might have. And we get very little feeling of life outside the prison walls, with Bill Pullman playing the supposedly sleazy lawyer who actually turns out to have a heart of gold. In short, this should, by all rights, have been a much darker movie than it was.<br /><br />But overall, I enjoyed it. The acting was good, the soundtrack was perfect, and the storyline had enough twists and turns to stay interesting. Worth seeing.",positive,imdb_huggingface,2026-03-27T03:28:34.524709,positive,0.9881
"Diane and I saw this fabulous film today in Fremantle and we both agreed that of the pastiche movies it was head and shoulders above the rest. I say that because we were entranced by the brief, five to ten minute segments that composed the film and the fact that this film had a theme around which each piece was composed and of course that theme was love in its many forms.<br /><br />Ostensibly the film took place in the various Parisian arrondisments thus giving a particular flavour to each segment. Having only been in Paris several times, I was not knowledgeable enough to readily recognize the locations but I am sure Europeans and particularly French people could easily recognize the city's locations. In any event, the viewer is immediately pulled into each story because of their production excellence so these city locations fade into in-consequence.<br /><br />The film moves quickly and the viewer is left absorbing one scenario while the new one is on the screen. The stories themselves are not graphic like some pulp Hollywood nonsense, they are subtle and thought provoking and gentle as with most of life without the media swath that buries so much of life's beauty under the nearest dung heap just to sell, sell. sell ...<br /><br />Go with someone you care for and allow this magical little film to bathe you like a spa treatment and when you leave my guess is you will feel renewed.",positive,imdb_huggingface,2026-03-27T03:28:34.524709,positive,0.9782
