text,label,source,collected_at,predicted_label,confidence
"This film is a very good movie.The way how the everybody portrayed their roles was great.The story is nice.It tells us about Raj who is in love with Priya.They get married.She later becomes pregnant.But shortly their is a problem.Sadly they wont get the child.Raj later meets Madhu.He bribes her.She later becomes pregnant but she is not married to him.The movie is very good.The dialogues are wonderful.The songs are melodious to listen.The picturisations are good.The wedding song is very colourful.Salman,Rani,Preity were excellent. .The cinematography is excellent.The film is beautifully pictured in Swiztertland.The cast makes the movie great to watch.Worth the money and time.. Rating-8/10",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9998
"Being the prototype of the classical Errol Flynn adventure movie and having a good story as well as two more brilliant co-stars in Maureen O'Hara (what an exquisite beauty!) and Anthony Quinn, I can only recommend this movie to all those having even the slightest liking for romance and adventure.<br /><br />Hollywood at its best!",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9998
"I can't stand most reality shows and this one is worst than the one with Paris Hilton, and sure it's his company. But ""you're fired"" or ""you're hired"", for how many seasons now? After watching the show I wouldn't want to work for the guy with his ego and all and I think watching paint dry has more entertainment valve.<br /><br />I'd love to hear just one person get up and say ""Donald I quit and take some of your money and buy a decent hairdo"". I see he's even trying to buy fame in the wrestling WWE. I hope he gets hurt so I don't have to see his pathetic face anymore. It must be sad to want fame so bad and have no talent and make an ass of yourself trying to buy it. I'd give this show a negative mark if I could but it gets a 1 and it doesn't deserve that.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9994
"I'm a Jean Harlow fan, because she had star quality. I don't think her movies are good and I don't even think that she was a good actress, but she certainly was Great in comedies. Every bit of comedy in The Girl from Missouri is very good. But this movie is perhaps more like a love story. Jean Harlow is wonderful in this one and you can forget the rest of the cast - their performances bring nothing new. It always impresses me much to think that Harlow's beautiful body was that of an ill woman. Well, in this movie she does look beautiful.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9996
"If you have any kind of heart and compassion for people, this is a tough movie to watch, at least in the second half of it. <br /><br />It's in that segment where we see nice little kid get beaten up and then a retarded (mentally- challenged) man go off the deep end after he witnesses this brutal act against the child. It's not pleasant material.<br /><br />However, it's a good movie and the acting is good, too. The story will sit with you awhile.<br /><br />""Dominick"" is the mentally-disabled guy and is played by Tom Hulce. I think this might be Hulce's best role ever. He's looked after by a med student, ""Eugene,"" played by Ray Liotta, who became a star the following year with Kevin Costner's ""Field Of Dreams.""<br /><br />Dominick is a goodhearted garbage man who reads ""Hulk"" comic books and loves wrestling. He's the type of ""slow"" guy that you can't help but love and root for to live a happy life. When he freaks out, it's for several good reasons and...well, see the film for the whole story. It's worth your time but be prepared to go on real emotional roller coaster and possibly be very upset at some things you see.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.987
"Someone must have been seriously joking when they made this film.<br /><br />Firstly, it is an absolute impossibility that this movie was made in 1993. The fashions and music dictate that this is seriously 80's. My guess is that this has sat on the shelf for a long while before some crazed distributer picked it up and released it to a disbelieving world.<br /><br />There is a plot. Kind of. A strange loner meets a random man with a beard who tells him that if he meditates while singing his favourite song he will be able to turn into whomever he chooses. At this point I feel obliged to point out that the loner's favourite song is London Bridge Is Falling Down. Why is this his favourite song? Because he's an idiot. We are only a minute into the film and already the film has reached a monumental level of stupidity. It gets even stupider.<br /><br />The loner is the nostril picker. I can only assume this as there are two scenes in the film where he is seen picking his nose. That clears up the title. He decides to change into a girl so that he can get close to other girls. And kill them. That's more or less it.<br /><br />The acting is universally appalling. Every single performance in this movie sucks. In fact, I would go so far as to say that the acting is of the standard of a pornographic movie. It really is that terrible. The nostril picker appears to the audience as the nostril picker. The characters in the movie see him as the girl he has become through singing London Bridge Is Falling Down. Man, I feel like an idiot even typing this. Anyway, it is kind of strange seeing a middle aged weirdo hanging out with school girls. And not in a good way. There is even an extended montage of scenes where the nostril picker is at school with the girls and a song plays over the top. It is very possibly the worst song ever recorded. I'm not even going to describe it. You'll know it when you hear it. And you'll agree with me.<br /><br />There are some scenes of violence, sure. And there is a Benny Hill style chase sequence involving a transsexual. There is even an immortal bit of dialogue, that may or may not have been taken from Shakespeare or John Milton, where the nostril picker says to a prostitute, 'I've got the cash if you've got the gash'. Lovely, I'm sure you'll agree.<br /><br />Utter nonsense.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9997
"I'm still trying to figure out if there was a point to this film.<br /><br />For content that's supposed to be so 'rebellious' and 'controversial' the things that Maddox distributes to the students are awfully lame. Students seem to be easily swayed by vague anti-authoritarian sentiments and snippets of words illegibly scrawled onto leaflets. Rebel, everybody.<br /><br />I suppose it would have been too much to ask to have a teenage rebellion film where a school fire alarm doesn't get set off.<br /><br />Apparently a 'huge fight up on the football fields' is a fight that consists of two people.<br /><br />Characters personalities seem to wildly vary at random. A football jock who Maddox was fighting (and who subsequently got a staple on the face) is all smiles and apologies the next day.<br /><br />The fact that it doesn't come to any real conclusion of the plot makes me feel that the whole thing could have been fitted into a half hour after school special. If they had cut most of the attempted pseudo-glitch soundtrack.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9996
"This obscure de Sica delivers the goods. And it is said ""the meek shall inherit the earth."" This tale of classes on the surface but really an allegory for all the homeless people that populated Europe after the great war. They are homeless but cheerful, in a societies too impoverished and selfish to care for or acknowledge them, footmats for the Italian carpetbaggers. de Sica chooses to tell it as a fairy tale, a Cinderella story. I have not read the book it is based on so I cannot foresay if the deus ex machina is the construct of the writer or Vittorio. It begins with the words, ""Once upon a time..."" to exemplify the timelessness of its tale, for the story could be set anywhere and everywhere. Caricature sketches of the aristocracy that cut to the bone, whimsical nature of the homeless especially when they begin to grant their wishes and an ending right out of a Spielberg picture makes this boulange a delight for all. De Sica's most accessible picture is also one of his best. Abandoning neo-realism, he always dallied between that and pure good old film-making, he creates a movie that breaks the heart and at the same time fills it with the yearning of hope that one needs to continue leaving in this world. Gracias Vittorio! Gracias! Gracias!!! Gracias!!!!!!!!!!!!",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9995
"I just finished watching this movie. It wasn't ridiculously bad, but I'm really disappointed with it. I'm not really sure why someone would make a movie like this. It was marginally entertaining, but I feel like the people making it had a lot of disagreements on what they were making. Monday, the writer was in charge; Tuesday, the director; Wednesday, the guy who gets the coffee; etc. It almost seems like they really wanted to make a couple different movies, but only had the time and money to make one.<br /><br />Someone else commented that the acting was really good, but I'd have to disagree. Then again, if the actors were able to keep a straight face during the filming, perhaps they're better actors than I give them credit for.<br /><br />The back of the DVD gives the impression that the movie would be a mystery... something along the lines of a historical Law and Order or National Treasure. It starts off like that, but then, out of nowhere it takes a turn towards a bad episode of the Twilight Zone, or... what was that other show that wasn't as good... A bad episode of The Outer Limits.<br /><br />My main complaint about the movie is that it is just so played out. There's the evil guy with spiked white hair. There's the love interest, who, when she first appears, the wind actually blows through her hair. Seriously. Once you realize it's a Christian movie, the end is also pretty easy to spot.<br /><br />The cinematography was poorly done, especially in the opening scenes - way to put your best foot forward. It wasn't atrocious for most of the movie, but there was the occasional ridiculously bad shot of an old lady, praying, arms up in a dark room while lightening is striking - the sort of thing that just makes you a little bit embarrassed to be watching the movie.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9989
"If derivative and predictable rape-revenge thrillers are your thing, then you're in for a rare treat... They don't really appeal to me, so I couldn't find any single thing to redeem this peculiar tale. It seems like something straight out of the 1980s, a different age when this would have gone straight to video. Gillian Anderson and Danny Dyer do OK work with a weak script and a tedious scenario. But what is Gillian Anderson doing getting involved with a film like this after the brilliance of her performance as Lady Deadlock in the BBC TV adaptation of Bleak House last year? The director is said to have been influenced by witnessing a near-rape and by his work on documentaries, but even that's not an excuse for the bizarre scene where a pack of rural hounds beat up Dyer. I don't think I was the only person in the cinema laughing. What I can't understand is the involvement of the companies behind this film - FilmFour and Verve Pictures. Both have been involved in some great independent British films in recent years. Verve distributed Bullet Boy, Code 46 and Red Road - Straightheads doesn't deserve to be mentioned in the same breath. FilmFour and Verve take note: is this really the best you can do? What are independent British filmmakers going to make of your artistic judgement? It's a big blot on both of your reputations. Listen carefully: can you hear the thousands of fans of independent British films crying in despair?",negative,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.8733
"This begins a wager between Edgar Allen Poe and a journalist...Poe bets that the man can not spend an entire night in a creepy castle. Well, of course he can, but will he come out unscathed? Hard to say with all these strange people that aren't supposed to be there wandering around, including the icy Barbara Steele. This is a fairly odd film in that the presentation is both in French and English, and switches back and forth a few times. Perhaps this is done because bits of dialog were lost? It's also rather dark and claustrophobic, being that one doesn't see much beyond a small circle of light that candles and such generate, plus there's a feel of dread and impending doom pretty much at all times. This version (on Synapse) is also uncensored and I wondered what might be censored in a film from 1964 until I saw the topless scene, I guess that might be it. Overall this is pretty good and in gloomy black and white. Barbara Steele definitely makes the movie too. 8 out of 10.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9838
"In Bridgeport, the deranged high school teacher Richard Fenton (Johnathon Schaech) is obsessed by the teenager student Donna Keppel (Brittany Snow); she witnesses him murder her family to stay with her, but Richard is arrested and sent to prison for life. Three years later, the traumatized Donna is feeling better but is still under psychological treatment and taking pills. On her prom night, she goes with her boyfriend Bobby (Scott Porter) and two couples of friends to the Pacific Grad Hotel for the party. But the psychopath Richard has escaped from prison and is lodged in the same floor in the hotel chasing Donna, stabbing her friends and staff of the hotel that cross his path.<br /><br />The forgettable slash ""Prom Night"" is a collection of clichés with a total lack of originality. The stupid story is shallow and silly, with a bad acting of Johnathon Schaech in the role of an insane killer. The predictable screenplay is amazing since it is possible to foresee what is going to happen in the next scenes. My vote is three.<br /><br />Title (Brazil): ""A Morte Convida Para Dançar"" (""The Death Invites to Dance"")",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9756
"""Transylvania 6-5000"" is an insignificant but occasionally funny and charming mid 80's horror parody with some very familiar names in the cast and a handful of genuine opportunities to chuckle in the script. Two bozo journalist of a gossipy tabloid newspaper are sent, very much against their will, to Transylvania to do a story on the alleged return of mad scientist Frankenstein. There are some adorable little gimmicks and details to discover left and right in the film, like a little guillotine for hard-boiled eggs and laboratory test tubes that are being used to put in cream and sugar at the breakfast table. The wholesome of the film, however, is not as successful as it could and should have been, with jokes and parody situations that are way too overlong. The Roger Corman production ""Transylvania Twist"", which came out four years after this, is a lot funnier and much more recommended. The film is particularly parodying the classic Universal milestones of the early 30's, so you better make sure you've seen those if you want to grasp all the tiny gags and references. There's a pretty original twist indicating that the Frankenstein character only behaves like a mad-raving evil scientist when he enters his laboratory. It's also revealed that he's actually more of a Father Damien sort of messiah who's only concerned with the condition of exiled monsters. Michael Richards, the freaky guy who plays Kramer in Seinfeld, stars as a psychotic butler who appears and disappears at the most inappropriate moments. I'm pretty sure John Turturro's character in ""Mr. Deeds"" was inspired by Richards's role here.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9805
"""Like the first touch of pleasure and guilt, like a spontaneous youthful flirt of fascination and fear, like a climax of contrary emotions"" said one of the movie buffs after viewing LOVE AT THE TOP, the misinterpreted title version of stylish director Michel Deville's LE MOUTON ENRAGE. <br /><br />Vincent Canby in New York Times, however, just after the 1974 premiere of the movie stated: ""LOVE AT THE TOP which opened yesterday at the 68th Street Playhouse, is a 1973 French comedy that dimly recalls a number of nineteen-fifties English comedies about the rise and rise of cynical young men possessingand possessed byambition."" Yet, the significant difference that he mentioned was the fact that LOVE AT THE TOP is not concerned with the English class system...(January 27, 1975)<br /><br />Having left the evaluations up to single individuals, of course, the test of time has done its just job. What may be said with certainty after more than 30 years is that we can hardly find such movies like LE MOUTON ENRAGE where decadence appears innocent, where liaisons appear youthfully enthusiastic, where feelings occur so manipulative. <br /><br />For Romy Schneider's fans, it seems useless to point out that this film is a must see, not only because she gives a unique performance (as she did in all of her roles) at the heyday of her career (9 years before her sudden death) but because she is particularly attractive here. It is not TRIO INFERNAL where the, so to say, 'forced escape' from and the mockery of Romy's sweet image haunted for years by saccharine Sissi meets its most discouraging manifestation, but a film where the brilliant actress is given a fair role. She plays Roberte, a woman who becomes the object of lust for the story's lead, playboy Nicolas Mallet (Jean Louis Trintignant). It is him who takes financial profits from lustful liaisons. This movie can boast truly memorable and unique shots of Romy and she is given some of her very best scenes. Romy's sex appeal is unforgettable here.<br /><br />Another strong point of the film is its execution of the content with a development of individual perception. Immoral as it may seem, the director makes a perfect use of contrast: conventions vs pleasures, innocence vs decadence, genuine lust vs instrumental affair. Nicola owns most of the features that viewers may like or detest, may find attractive or disgusting; yet, his are the features the viewers must treat seriously, more to say, they are the ones we all must accept. That is why, one is led to a peculiar, gently wild, erotically unique world of the main character. Although he sleeps with lots of women, there are two women that represent a sort of contrary worlds for Nicola: Roberte Groult (Romy Schneider) and Marie-Paul (Jane Birkin). He manipulates them, makes love to them, cannot refrain from both desire for their bodies and desire for money; yet, he perceives them differently. Yet, despite all of this 'adult maturity,' he is emotionally like a little boy who plays with a toy-car on the table - a sort of 'detailed insight into male mind...' in a comedy-like way, of course.<br /><br />Finally, there are very good performances, which makes LE MOUTON ENRAGE slightly underrated. Not only the aforementioned Romy Schneider does a brilliant job supplying the viewers with an extraordinary insight into her role, but young Jane Birkin appears to be convincing in the role of young, inexperienced streetwalker Marie Paul, Jean Louis Trintignant makes it possible to see Nicola in the right way. This artistic merit lying in performances goes with terrific music by Camille Saint-Saëns, the tune that will ring in your ears for long. Therefore, apart from some flaws of the movie like dated colors, slow action (sometimes), possible clichés (noticed by some viewers), the merits should be found significant. <br /><br />LE MOUTON ENRAGE, in sum, is a clear manifestation of contrary manipulative tools in life. It is worth seeing as a moment in Romy's career, a prelude to strong eroticism, a chain of contrary emotions, of love and hatred, appreciation and disgust compared to the first orgasm and the first angasm... But aren't we, humans, 'viewers,' movie buffs built upon such contrasts?",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9877
"i'm not sure if it is available worldwide - but if anyone who's deciding what is supposed to be put on videotapes and distributed in video clubs - is reading this - please , please buy it! (if I wasn't clear: GET THE MOVIE INTO VIDEOSTORES!)<br /><br />can't be explained - must see!",positive,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9987
"This movie is great! Brad Pitt will never be able to out act the performance he gave in this movie. Duchovny was top notch, as was Forbes and Lewis. The 4 main characters embark on a scenic road tour of historic murder sites, in one of the coolest cars ever made, 1960's model Lincoln Continental. Early Grace is a simpleton with a taste for dry toothbrushes and carnage. He likes his women to not curse or smoke, and wear PWT dresses. Duchovny and Forbes are a pair of artists from the city, while Early and Lewis are Trailer parkers from the rural outskirts. Even though the majority tone in the film is dark, there are plenty of funny scenes to be had. The writing, directing, and acting are brilliant. If you like road movies, murder, humor, and narration, watch this film. Everyone delivers, and you will want more when the credits roll. One of my all time favorites. ""hey...shave that dog n teach it to hunt!""",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9996
"Actually, this flick, made in 1999, has pretty good production values. The actors are attractive, and reasonably talented. There aren't a bunch of clowns running around blasting away, expending hundreds of rounds, but never hitting flesh. Nor are there wild car chases/crashes where thousands of dollars worth of beautiful machines are uselessly trashed.<br /><br />The interiors look respectably modern, architecturally, and the equipment looks up to snuff. Well, there is that high tech computer room furnished with what look like leftovers from a '50s electronics lab. And the pancake make-up on the corpses cracked me up. Not pancake make-up in the conventional sense, but what looks like dried pancake batter slathered over their exposed skin. This is supposed to support the idea that the bodies have calcified -- though how the virus would accomplish this transmutation is an exercise left for the student (viewer).<br /><br />Ah yes, the virus. I would like to tell you that this is not the absolute worst premise for a sci-fi, horror flick I know of, but I can't. A computer virus that is transmitted via a television (or computer monitor) screen and becomes a lethal biological pathogen? Gimme a break. Warp drives a la ""Star Trek"" are one thing, but photons becoming viruses? This is so silly the desired ""fright factor"" just isn't realizable. The flick could have used one of those awful dream sequences where the dead come alive, or have a cat jump out of the closet, or something, because the viral thingamajig isn't doing it. <br /><br />One presumes Robert Wagner has the same excuse for playing in this inanity that Lord Oliver gave for some of his later, trashy venues. He needed the money. No other comparison between the two should be construed,however.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9984
"Critically, people say that Antz is better. Antz is a good film, but I enjoyed Bug's Life a bit more. I can't remember a Pixar animation, other than the two Toy Story films, that I was laughing so hard. The animation is clean, the story is original and doesn't preach. The voice overs are what make this movie. Dave Foley is an earnest ant that gets himself into trouble a lot. Hopper is a superb characterisation by the always wonderful Kevin Spacey, as is Haydn Panettiere as Dot . There is also sterling support from Dennis Leary, David Hyde Pierce and Madeline Kahn, and I could go on and on. The script is fantastic, so funny and sometimes even touching. It lacks the social messages of Antz, but what we have is rock-solid entertainment. 9/10. Bethany Cox",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9997
"Much as we all love Al Pacino, it was painful to see him in this movie. A publicity hack at the grubby ending of what seems to have once been a distinguished and idealistic career Pacino plays his part looking like an unmade bed and assaulting everyone with a totally bogus and inconsistent southern accent.<br /><br />The plot spools out this way and that with so many loose ends and improbabilities that the mind reels (and then retreats).<br /><br />Kim Basinger is there, not doing much. Her scenes with Pacino are flat and unconvincing. Hard to believe they meant a lot to each other. There's no energy there.<br /><br />Tea Leone, on the other hand, lit up the screen. She was electric and her scenes with Pacino were by far the most interesting in the movie, but not enough to save Al from embarrassment.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9988
"Hearing such praise about this play, I decided to watch it when I stumbled across it on cable. I don't see how this ""elivates"" women and their ""struggles"" by focusing on the topic at hand. I guess if you have an interest in stories about women's private parts and how it affects their lives, then this is for you. Otherwise, it's rather dull and boring. If anything, I found it a bit degrading.<br /><br />I inquired with a female friend who also watched this and she thought it was horrible as well. So, it's not just a guy ""not getting it"".",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9989
"I actually really like what I've seen of this cartoon so far. Sure, the animation isn't the best, but frankly, I'd rather see this type of more cartoony style done quickly and cheaply than the old type of style done quickly and cheaply (which was starting to happen more and more often--it's only a style that looks good when a lot of time and effort is put into it). There's nothing wrong with the angular lines and the little black-dot eyes--in fact, I think it's really cute. As a kid I never thought Scooby-Doo's design was particularly adorable, but I think I might like it better know.<br /><br />Anyway, Shaggy has always been my favorite character, and believe it or not, but I think he has the most potential for some depth. Sure, the show doesn't center around the original ""Mystery-solving"" theme, but that was just a tired old formula anyway. Don't get me wrong--I'm sure there are writers out there who would be able to bring a lot more interest to Mystery Inc.'s traditional pursuits (which has been lacking as late), but in the mean time this show is a fun deviation from the standard. Shaggy and Scooby are still funny, but no longer only comic relief. They're still cowardly, but finally have the opportunity to use what seems to be (shock!) intelligence. They're the same old over-eating slackers as ever, but now actually seem to be getting on with their lives with the help of Uncle Albert's inheritance.<br /><br />I used to find most original Scooby-Doo jokes to be pure cheese and unintentionally hilarious at best, but this show actually exercises a capacity for real humor. Also, I never really like Casey Kasem as Shaggy anyway, so the new actor doesn't annoy me as much as he does other people. (I still think Billy West was the best, though)<br /><br />Overall, while not a great cartoon in the scope of all of cartoon history, still an achievement among other Scooby incarnations.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9054
"One of the most boring slashers ever.. If you can even call it that. I wouldn't watch this if it even ended up being some kind of porno movie, which it completely resembles. The fact that you're watching a small group of middle-aged people in the woods is really unbearable. They made these kinds of movies for teens, so who were they really aiming for when they made this sleep-fest? My favorite part of this movie is the cover art and it's the only reason I chose to seek out this movie, which happened to be part of a Suspense Classics 50 Movie Pack.. and after seeing the other movies in this 50 pack, you'll realize that it belongs nowhere else. So if you're in the mood for a decent slasher in the woods, I recommend Just Before Dawn and The Final Terror.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9995
"This is without a doubt one of the worst movies EVER, I emphasize, EVER made. What´s worse, my old hero Dolph is in it and he´s starring it. Jesus... The story is actually quite good but the way it´s carried out made even my body hurt. The fighting scenes for starters are about as well choreographed as a fight between two drunks slugging it out in the gutter. The actors, except for Dolph who kinda sucks also, perform so badly you can´t help but wonder if their reason for being there is that they´re all friends of the director, who by the way must have been absent most, if not all, of the time. This is §12 million spent in an unimaginable way, because by the look of the effects and scenery, the cost can´t be a cent above §1000.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9985
"Another cult strikes again. This isn't a spoiler, because the REAL ending comes after you research the folks who brought this overly-long, pseudo-scientific infomercial...Ramtha's School of Enlightenment.<br /><br />When any religion/philosophy needs to hide behind an OZ-like screen of deceit, I walk away. Thank Ramtha I watched a borrowed copy of this movie on the recommendation of a ""friend""...to have wasted precious resources on this New-Age lobotomizer would have been tragic. I can only hope that they ""truly believe they can walk on water"" enough to take that guidance to it's ""logical"" conclusion...in other words; walk, drown...or shut up :-) As a movie...it deserves a strong ""1"" on it's entertainment value, especially for creating the most dislikable character in film history (the photographer's roommate...eeeeeek!). If you must see this film, borrow it from one of the brainwashed folks who recommended it.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.997
"2 stars out of a possible 10 - and that is being overly generous.<br /><br />I thought with a cast of James Woods, Cathy Bates, Randy Quaid, Lou Gossett, Jr., and Henry Thomas - how could it miss. I was wrong.<br /><br />I can only wonder what drugs Sam Shepard was on the week-end he cranked out this piece of dribble. I'd long suspected Sam S. of being kind of nuts, this film, based on his play, confirms it.<br /><br />This is the kind of artsy b.s. that actors LOVE to sink their teeth into as it gives them a chance to endlessly emote. However, for the viewer who sits through this nonsensical trash, there is absolutely NOTHING to love about this movie.<br /><br />You haven't seen dysfunctional families until you've seen this bunch. Pa is crazy, Ma is crazy, the son is crazy and the daughter is, oh yeah, crazy. They also have mouths on them that utter words that would make a sailor blush, especially the teenage daughter.<br /><br />In addition to the above, as if that weren't enough, the plot--and it's so thin you could read thorough it--has a hole in it the size of Alaska.<br /><br />Ma is conspiring to sell their rundown farm. As it turns out so is Pa. Now I don't claim to be a real estate expert, but the last time I checked, property jointly owned must have both of the owners signatures in order to be sold. If only one of them owned the property, then the other could not legally sell it, so it would be pointless for that person to do so. Mr. Shepherd prefers to ignore this basic fact, and therefore, his plot does not work.<br /><br />Not that anything else was really working anyway.<br /><br />The only possible reason anyone could have for watching this film is if they are absolutely desperate to see James Woods in full frontal nudity, and I can't imagine why anyone would want to.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9987
"Holy crap this movie was bad. I watched it just as a joke. It isn't even so bad that it's good in an unintentional way. This film seemed to be designed to personally make me angry. It worked really well at doing that. It's as if the people who made this just took all of the really annoying stuff about the movie PRIEST, added in a bunch of ugly dudes, took out anything interesting, funny, or even remotely sexy and clever out of the concoction, and then added in a bunch of old rotten cheese. That's all this is. Cheese. There isn't a single person this film could possibly connect to. There isn't any universe this film could possibly take place in. Why can't a film like this just be about enjoying life and being happy? Why did they have to make this already stupid idea for a film even more ridiculous than it already is? Why couldn't they at least even tried to make it an okay film, or even a B-movie. Now that I think of it, what they hell were they trying to do with this film? I watched it expecting a campy love story and instead I got some boring student project about some idiot who has to find the strength and courage to marry his boyfriend while his annoying Christian brother tried to destroy it all!!! No, I'm not joking. That's what it's about. Does that sound good? This film is pretty ignorant against people of the Christan religion, with it's stereotyping of all Christians being loudmouthed, rude, and hellbent on making as many people as miserable as possible. A lot of Christian people I know would never speak or act like these freaks. The film, however, is just as unfair and ignorant to the gay community as well. These have got to be the most tastelessly crafted stereotypical gay men since the guy on the radio station on that ROADKILL video game. It's so nerve wracking and simply irritating to the point that I wasn't able to fully pay attention to this film. The makers of this train-wreck had no strategy for set design, acting, camera angles, lighting, script, authenticity, or an idea to make this entertaining or interesting. There isn't even a single sex scene, or at least not a believable one. Jamie Brett Gabel was the only guy in the film that looked any good at all, but his good looks were sadly put to waste. This is trash. In a perfect world, this film would get voted a 0.0. It's worth 0 as a film alone. A mentally handicapped nun who is blind, deaf, and has tiny little bones for arms and legs and whose face is located on her armpit could write, direct, and produce a better film, and she'd probably be a better actor as well. the fact that this film exists is a crime against the word ""film"" itself. This film is so bad that other films should be ashamed of being available in the same watchable format. I could put a broom in a chair and then record it with a camera and then stop the film and then replace it with a mini x-mas tree and then record that and I've already made a film that will always be better than BEN & ARTHUR by at least half. There are only two things worse than death. Torture and watching BEN & ARTHUR. I'm a homosexual and I will probably be the gayest person you will ever meet if you ever met me, and I don't think I've ever been more offended by an entire film than I was by the first five seconds of this film alone. If this movie was a mistake, I will personally find a way to change the famous phrase ""It's okay to make mistakes"" to ""It's okay to make mistakes unless that mistake was BEN & ARTHUR."" You know how people always say things like, ""Good things come out of everything!""? I think that BEN & ARTHUR was primarily invented so that there could be something on this earth that nothing good would ever come out of. To call this movie the worst movie I've ever seen would be giving it WAY too much credit. It's as if this film were designed just so that it could qualify in a category of it's very own. There are good movies, there are bad movies, and then there's BEN & ARTHUR. This is BEN AND ARTHUR.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9996
"I didn't know what to expect from the film. Well, now I know. This was a truly awful film. The screenplay, directing and acting were equally bad. The story was silly and stupid. The director could have made a smart and thought provoking film, but he didn't. I squirmed in my seat for the last half of the movie because it was so bad. Where was the focus to the film? Where was anything in this film? Christians should boycott this film instead of promoting it. It was shabbily done and a waste of my money. Do not see this film.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9998
"I love watching early colour films - you mean those 40s clothes weren't all grey? <br /><br />Margaret Rutherford dominates this movie. Her ""eccentric"" garb is actually rather attractive and yes, she has an amazing hourglass figure. But I feel she was given her head rather too much. She probably developed this characterisation over many performances, and nobody told her ""If it gets a laugh, leave it out."" She does too much deranged fooling about when she's supposed to be surprisingly down to earth. The Madame Arcati joke is that mediums were usually portrayed as wispy females in long drapery. Arcati behaves like a retired headmistress (We'll really put our backs into it!). The contrast between her breezy, commonplace manner and her wacky beliefs isn't really brought out.<br /><br />Just because all the actors are English (apart from Cummings), the Americans feel they have to use the words ""Brit"", ""stiff"", ""lip"" and ""upper"". Oh, give it a rest! The three main characters lose their tempers constantly and make risqué remarks (Did he make love to you? Yes, but very discreetly - he was in the cavalry!).",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9955
"If this film had a budget of 20 million I'd just like to know where the money went. A monkey could make better CGI effects then what was wasted for 3 hours on this dreadful piece of garbage, although I must admit the machines and the martians would have looked really, really cool on an original play-station 1 game, and early PC games from the mid 90s if a game had ever been made. What puzzles me is where did the money go? Pendragon films could have made a great film with good old fashioned models and computer controlled cameras a la George Lucas circa 1975-83, and actors who actually look like they care about what they are doing (or ruining in this case) for about the same 20 million. This is quite possibly the worst film EVER made! I would rather sit through a 24 hour repeat screening of Ishtar than watch this film again. I hated it completely! I regress. I say this IS the WORST film EVER made because unlike other bad movies like Plan 9 or Killer Tomatoes, or Santa Claus Conquers the Martians, these are films that are so bad you have a special place in your heart for them, you love them. There is no love for this film and no place in my DVD library for it. I sold it to a guy for a dollar. I'm betting the money for the film was spent on booze and other vices for the cast and crew. Shame on you Pendragon films! I want my money back!",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9998
